date,open,high,low,close,volume,ma_price5,ma_volume5,amount,amplitude,price_change_pct,turnover_rate
2019-01-21,2.9,2.97,2.9,2.96,11901780,2.924,10370678,35229268.8,2.41,2.07,3.59
2019-01-22,2.96,3.06,2.91,3.02,20685431,2.938,12052640,62470001.62,5.07,2.03,2.93
2019-01-23,2.98,3.05,2.95,3.01,13775444,2.958,12753154,41464086.44,3.36,1.01,4.24
2019-01-24,3.0,3.09,2.96,3.04,17598904,2.988,14490998,53500668.160000004,4.33,1.33,3.61
2019-01-25,3.01,3.03,2.92,2.93,13272100,2.992,15446732,38887253.0,3.65,-2.66,3.47
2019-01-28,2.97,2.97,2.9,2.91,6949490,2.982,14456274,20223015.900000002,2.36,-2.02,4.32
2019-01-29,2.9,2.99,2.75,2.95,19914007,2.968,14301989,58746320.650000006,8.28,1.72,0.37
2019-01-30,2.9,3.04,2.81,2.83,15135800,2.932,14574060,42834314.0,7.93,-2.41,1.63
2019-01-31,2.79,2.85,2.78,2.8,7514774,2.884,12557234,21041367.2,2.51,0.36,3.6
2019-02-01,2.82,2.88,2.81,2.87,6569150,2.872,11216644,18853460.5,2.48,1.77,1.35
2019-02-11,2.88,2.94,2.86,2.94,7699870,2.878,11366720,22637617.8,2.78,2.08,2.26
2019-02-12,2.94,3.0,2.92,2.97,10634490,2.882,9510817,31584435.3,2.72,1.02,4.54
2019-02-13,2.98,3.01,2.94,3.0,15663780,2.916,9616413,46991340.0,2.35,0.67,2.44
2019-02-14,2.98,3.02,2.96,2.99,12377963,2.954,10589051,37010109.370000005,2.01,0.34,0.44
2019-02-15,2.98,3.07,2.97,3.02,18634820,2.984,13002185,56277156.4,3.36,1.34,1.0
2019-02-18,3.0,3.1,2.98,3.1,26239492,3.016,16710109,81342425.2,4.0,3.33,0.18
2019-02-19,3.09,3.12,3.03,3.05,18591305,3.032,18301472,56703480.25,2.91,-1.29,2.44
2019-02-20,3.36,3.36,3.36,3.36,13035004,3.104,17775717,43797613.44,0.0,0.0,4.45
2019-02-21,3.4,3.67,3.37,3.5,96132554,3.206,34526635,336463939.0,8.82,2.94,4.44
2019-02-22,3.33,3.47,3.32,3.4,53674642,3.282,41534599,182493782.79999998,4.5,2.1,0.92
2019-02-25,3.39,3.55,3.35,3.52,58371735,3.366,47961048,205468507.2,5.9,3.83,1.05
2019-02-26,3.47,3.69,3.42,3.5,56228037,3.456,55488394,196798129.5,7.78,0.86,1.89
2019-02-27,3.47,3.56,3.39,3.43,35594247,3.47,60000243,122088267.21000001,4.9,-1.15,1.91
2019-02-28,3.44,3.51,3.39,3.45,26483106,3.46,46070353,91366715.7,3.49,0.29,2.09
2019-03-01,3.46,3.7,3.45,3.68,58547751,3.516,47044975,215455723.68,7.23,6.36,3.18
2019-03-04,3.66,3.85,3.57,3.69,60705970,3.55,47511822,224005029.29999998,7.65,0.82,4.25
2019-03-05,3.64,3.74,3.6,3.73,36955020,3.596,43657219,137842224.6,3.85,2.47,0.04
2019-03-06,3.73,3.79,3.66,3.79,43929793,3.668,45324328,166493915.47,3.49,1.61,0.5
2019-03-07,3.78,4.11,3.73,3.97,58115308,3.772,51650768,230717772.76000002,10.05,5.03,4.37
2019-03-08,3.85,3.91,3.57,3.64,45712801,3.764,49083778,166394595.64000002,8.83,-5.45,0.73
2019-03-11,3.67,3.84,3.6,3.82,35098488,3.79,43962282,134076224.16,6.54,4.09,1.18
2019-03-12,3.81,3.92,3.77,3.84,41753797,3.812,44922037,160334580.48,3.94,0.79,1.33
2019-03-13,3.8,3.99,3.76,3.82,34833240,3.818,43102727,133062976.8,6.05,0.53,1.53
2019-03-14,3.79,3.82,3.57,3.63,25008150,3.75,36481295,90779584.5,6.6,-4.22,0.16
2019-03-15,3.62,3.71,3.61,3.67,16040730,3.756,30546881,58869479.1,2.76,1.38,4.62
2019-03-18,3.68,3.79,3.64,3.79,19844850,3.75,27496153,75211981.5,4.08,2.99,3.59
