date,open,high,low,close,volume,ma_price5,ma_volume5,amount,amplitude,price_change_pct,turnover_rate
2019-01-30,7.02,7.44,7.01,7.16,7991724,7.568,6983652,57220743.84,6.13,1.99,1.7
2019-01-31,7.2,7.31,6.64,6.79,8201927,7.302,7763689,55691084.33,9.31,-5.69,1.66
2019-02-01,7.0,7.44,6.87,7.21,9051647,7.174,8268471,65262374.87,8.14,3.0,0.92
2019-02-11,7.27,7.52,7.27,7.46,7377029,7.142,8366777,55032636.339999996,3.44,2.61,4.69
2019-02-12,7.47,7.75,7.47,7.64,7557508,7.252,8035967,57739361.12,3.75,2.28,2.83
2019-02-13,7.66,7.94,7.63,7.85,9100954,7.39,8257813,71442488.89999999,4.05,2.48,4.51
2019-02-14,7.84,7.94,7.78,7.86,6964182,7.604,8010264,54738470.52,2.04,0.26,4.34
2019-02-15,7.88,8.65,7.86,8.65,18422551,7.892,9884445,159355066.15,10.03,9.77,0.11
2019-02-18,8.99,9.22,8.73,8.97,30467587,8.194,14502556,273294255.39000005,5.45,-0.22,1.99
2019-02-19,8.86,9.09,8.73,9.01,20123560,8.468,17015767,181313275.6,4.06,1.69,4.72
2019-02-20,8.95,8.95,8.68,8.75,11995753,8.648,17594727,104962838.75,3.02,-2.23,3.85
2019-02-21,8.7,9.08,8.55,8.67,16544689,8.81,19510828,143442453.63,6.09,-0.34,1.68
2019-02-22,8.7,9.02,8.66,9.0,16750071,8.88,19176332,150750639.0,4.14,3.45,2.93
2019-02-25,9.17,9.77,9.04,9.7,22976177,9.026,17678050,222868916.89999998,7.96,5.78,0.44
2019-02-26,9.65,10.19,9.26,9.67,26584208,9.158,18970180,257069291.35999998,9.64,0.21,2.8
2019-02-27,9.53,10.1,9.49,9.88,20723174,9.384,20715664,204744959.12,6.4,3.67,2.35
2019-02-28,9.93,9.96,9.61,9.75,11960209,9.6,19798768,116612037.75,3.52,-1.81,4.68
2019-03-01,9.8,9.88,9.57,9.64,8538571,9.728,18156468,82311824.44,3.16,-1.63,3.45
2019-03-04,9.7,9.94,9.62,9.67,16421220,9.722,16845476,158793197.4,3.3,-0.31,0.36
2019-03-05,9.56,10.48,9.47,10.29,21835787,9.846,15895792,224690248.23,10.56,7.64,2.54
2019-03-06,10.3,10.62,9.91,10.61,24768435,9.992,16704844,262793095.35,6.89,3.01,2.11
2019-03-07,10.48,11.48,10.45,11.1,26766247,10.262,19666052,297105341.7,9.83,5.92,3.58
2019-03-08,10.65,11.38,10.3,10.33,21471664,10.4,22252671,221802289.12,10.14,-3.0,4.4
2019-03-11,10.4,10.98,10.3,10.9,15745457,10.646,22117518,171625481.3,6.54,4.81,4.28
2019-03-12,11.0,11.83,11.0,11.69,28823477,10.926,23515056,336946446.13,7.55,6.27,2.94
2019-03-13,11.79,11.79,11.11,11.22,19524005,11.048,22466170,219059336.10000002,5.77,-4.83,2.29
2019-03-14,11.16,11.16,10.12,10.5,14856843,10.928,20084289,155996851.5,9.32,-5.91,2.14
2019-03-15,10.5,10.91,10.33,10.5,9832179,10.962,17756392,103237879.5,5.52,0.0,3.57
2019-03-18,10.65,10.7,10.23,10.69,8144913,10.92,16236283,87069119.97,4.41,0.38,0.61
2019-03-19,10.6,10.94,10.51,10.7,8800378,10.722,12231664,94164044.6,4.06,0.94,1.46
2019-03-20,10.72,11.3,10.64,11.28,15798253,10.734,11486513,178204293.84,6.16,5.22,2.76
2019-03-21,11.32,12.41,11.12,12.06,36183354,11.046,15751815,436371249.24,11.4,6.54,0.64
2019-03-22,11.87,11.98,11.5,11.72,17096534,11.29,17204686,200371378.48000002,4.04,-1.26,3.02
2019-03-25,11.4,12.14,11.21,11.78,14296584,11.508,18435021,168413759.51999998,8.16,3.33,0.63
2019-03-26,11.7,12.38,11.68,11.94,21629912,11.756,21000927,258261149.28,5.98,2.05,2.51
2019-03-27,12.05,12.5,11.5,11.77,16329736,11.854,21107224,192200992.72,8.3,-2.32,1.69
2019-03-28,11.58,11.77,11.06,11.17,11685389,11.676,16207631,130525795.13,6.13,-3.54,4.24
2019-03-29,11.5,11.54,10.91,11.5,12616962,11.632,15311717,145095063.0,5.48,0.0,3.39
2019-04-01,11.58,12.5,11.51,12.34,21428606,11.744,16738121,264428998.04,8.55,6.56,0.93
2019-04-02,12.45,13.5,12.3,12.87,31202135,11.93,18652566,401571477.45,9.64,3.37,0.78
2019-04-03,13.18,14.16,12.9,14.16,37935795,12.408,22973777,537170857.2,9.56,7.44,3.14
2019-04-04,14.11,14.11,13.42,13.54,35767223,12.882,27790144,484288199.41999996,4.89,-4.04,4.03
2019-04-08,13.56,14.88,13.03,14.5,36439850,13.482,32554722,528377825.0,13.64,6.93,2.21
2019-04-09,14.21,15.95,14.03,15.95,35344166,14.204,35337834,563739447.6999999,13.51,12.24,4.47
2019-04-10,15.7,17.48,15.16,15.29,44763465,14.688,38050100,684433379.8499999,14.78,-2.61,0.05
2019-04-11,14.8,16.2,14.79,15.18,25629978,14.892,35588936,389063066.04,9.53,2.57,4.9
2019-04-12,14.92,15.85,14.06,14.43,24263773,15.07,33288246,350126244.39,12.0,-3.28,1.17
2019-04-15,14.97,15.3,14.3,14.53,16419589,15.076,29284194,238576628.17,6.68,-2.94,4.64
2019-04-16,14.22,14.77,13.88,14.53,16440097,14.792,25503380,238874609.41,6.26,2.18,1.28
2019-04-17,14.65,15.4,14.07,15.33,22871929,14.8,21125073,350626671.57,9.08,4.64,3.94
2019-04-18,15.23,15.85,14.92,15.64,20764691,14.892,20152016,324759767.24,6.11,2.69,3.41
2019-04-19,15.39,15.94,15.2,15.28,13802787,15.062,18059819,210906585.35999998,4.81,-0.71,2.23
2019-04-22,15.33,15.48,14.44,14.45,12112964,15.046,17198494,175032329.79999998,6.78,-5.74,2.48
2019-04-23,14.37,14.68,14.13,14.31,8402347,15.002,15590944,120237585.57000001,3.83,-0.42,1.4
2019-04-24,14.87,15.69,14.8,15.3,18228372,14.996,14662232,278894091.6,5.99,2.89,3.65
2019-04-25,15.2,15.55,14.0,14.61,16787393,14.79,13866773,245263811.73,10.2,-3.88,2.87
2019-04-26,14.6,14.65,13.4,13.86,11429069,14.506,13392029,158406896.34,8.56,-5.07,0.69
2019-04-29,13.4,13.64,12.47,12.47,7971374,14.11,12563711,99403033.78,8.73,-6.94,3.52
2019-04-30,12.0,12.44,11.38,11.69,14022139,13.586,13687669,163918804.91,8.83,-2.58,3.2
2019-05-06,11.5,11.5,10.52,10.52,9045806,12.63,11851156,95161879.11999999,8.52,-8.52,2.81
2019-05-07,10.51,11.11,10.51,10.93,9821159,11.894,10457909,107345267.86999999,5.71,4.0,3.38
2019-05-08,10.57,11.23,10.55,10.89,9055475,11.3,9983191,98614122.75,6.43,3.03,3.14
2019-05-09,10.81,11.12,10.76,10.88,6370222,10.982,9662960,69308015.36,3.33,0.65,4.08
2019-05-10,11.22,11.33,10.7,11.3,10009094,10.904,8860351,113102762.2,5.61,0.71,1.14
2019-05-13,11.34,11.87,11.32,11.52,9745834,11.104,9000357,112272007.67999999,4.85,1.59,4.07
2019-05-14,11.32,11.87,11.26,11.8,9075168,11.278,8851159,107086982.4,5.39,4.24,2.34
2019-05-15,11.82,12.91,11.81,12.41,13263737,11.582,9692811,164602976.17000002,9.31,4.99,3.7
2019-05-16,12.43,12.48,12.04,12.14,8903180,11.834,10199403,108084605.2,3.54,-2.33,2.15
2019-05-17,12.15,12.2,11.34,11.52,9740197,11.878,10145623,112207069.44,7.08,-5.19,3.68
2019-05-20,11.3,11.8,10.7,11.56,6392700,11.886,9474996,73899612.0,9.73,2.3,0.95
2019-05-21,11.56,11.8,11.41,11.66,5064517,11.858,8672866,59052268.22,3.37,0.87,3.63
2019-05-22,11.42,11.82,11.35,11.59,4937534,11.694,7007626,57226019.06,4.12,1.49,4.38
2019-05-23,11.59,11.6,11.01,11.04,5629168,11.474,6352823,62146014.72,5.09,-4.75,0.87
2019-05-24,11.13,11.79,11.13,11.4,8636976,11.45,6132179,98461526.4,5.93,2.43,1.8
2019-05-27,11.49,11.8,11.33,11.8,7780085,11.498,6409656,91805003.0,4.09,2.7,3.61
2019-05-28,11.8,11.88,11.6,11.79,6746996,11.524,6746152,79547082.83999999,2.37,-0.08,3.36
2019-05-29,11.73,11.87,11.6,11.72,5338259,11.55,6826297,62564395.480000004,2.3,-0.09,0.37
2019-05-30,11.74,11.74,11.43,11.53,3726204,11.648,6445704,42963132.12,2.64,-1.79,3.15
2019-05-31,11.53,11.73,11.45,11.52,3771975,11.672,5472704,43453152.0,2.43,-0.09,0.58
2019-06-03,11.55,11.67,11.08,11.12,4421703,11.536,4801027,49169337.36,5.11,-3.72,0.14
2019-06-04,11.12,11.46,11.12,11.27,4171329,11.432,4285894,47010877.83,3.06,1.35,4.04
2019-06-05,11.52,11.68,11.35,11.38,3617629,11.364,3941768,41168618.02,2.86,-1.22,3.64
2019-06-06,11.38,11.39,10.62,10.84,4516981,11.226,4099923,48964074.04,6.77,-4.75,1.06
2019-06-10,10.89,11.92,10.86,11.92,7055252,11.306,4756579,84098603.84,9.73,9.46,3.34
2019-06-11,12.05,12.68,11.63,12.25,15631695,11.532,6998577,191488263.75,8.71,1.66,0.18
2019-06-12,12.19,12.28,11.77,12.06,9710826,11.69,8106477,117112561.56,4.18,-1.07,0.99
2019-06-13,7.54,7.84,7.45,7.75,18445007,10.964,11071952,142948804.25,5.17,2.79,0.92
2019-06-14,7.68,7.77,7.23,7.24,13706629,10.244,12909882,99235993.96000001,7.03,-5.73,4.94
2019-06-17,7.2,7.45,7.12,7.42,8137754,9.344,13126382,60382134.68,4.58,3.06,2.24
2019-06-18,7.4,8.16,7.21,8.16,52490540,8.526,20498151,428322806.40000004,12.84,10.27,2.71
2019-06-19,8.29,8.98,8.1,8.98,67884014,7.91,32132789,609598445.72,10.62,8.32,2.04
2019-06-20,8.98,9.84,8.58,9.18,93166683,8.196,47077124,855270149.9399999,14.03,2.23,3.27
2019-06-21,8.9,9.26,8.59,8.98,69467013,8.544,58229201,623813776.74,7.53,0.9,3.64
2019-06-24,9.0,9.25,8.56,8.79,47575214,8.818,66116693,418186131.05999994,7.67,-2.33,3.63
2019-06-25,8.6,8.6,8.1,8.41,36276867,8.868,62873958,305088451.47,5.81,-2.21,0.46
2019-06-26,8.27,8.6,8.22,8.56,27799330,8.784,54857021,237962264.8,4.59,3.51,0.57
2019-06-27,8.64,8.69,8.38,8.38,25417379,8.624,41307161,212997636.02,3.59,-3.01,3.28
2019-06-28,8.13,8.19,7.83,8.0,24352803,8.428,32284319,194822424.0,4.43,-1.6,0.73
2019-07-01,8.19,8.24,8.06,8.22,17884966,8.314,26346269,147014420.52,2.2,0.37,3.12
2019-07-02,8.16,8.22,8.05,8.1,12834842,8.252,21657864,103962220.19999999,2.08,-0.74,2.47
2019-07-03,8.09,8.2,7.9,7.97,13727057,8.134,18843409,109404644.28999999,3.71,-1.48,0.4
2019-07-04,7.97,8.02,7.61,7.75,14796484,8.008,16719230,114672751.0,5.14,-2.76,3.61
2019-07-05,7.75,7.75,7.52,7.72,9417763,7.952,13732222,72705130.36,2.97,-0.39,0.24
2019-07-08,7.74,7.76,7.2,7.28,12588038,7.764,12672837,91640916.64,7.24,-5.94,0.95
2019-07-09,7.38,7.42,7.24,7.38,8776861,7.62,11861241,64773234.18,2.44,0.0,4.17
2019-07-10,7.35,7.57,7.31,7.32,8998875,7.49,10915604,65871765.0,3.54,-0.41,0.88
2019-07-11,6.85,7.14,6.83,6.92,21610845,7.324,12278476,149547047.4,4.53,1.02,2.56
2019-07-12,6.95,7.38,6.95,7.28,20417610,7.236,14478446,148640200.8,6.19,4.75,4.93
2019-07-15,7.24,7.37,6.98,7.23,12176311,7.226,14396100,88034728.53,5.39,-0.14,2.77
2019-07-16,7.24,7.26,7.11,7.11,9423824,7.172,14525493,67003388.64,2.07,-1.8,1.52
2019-07-17,7.18,7.23,7.07,7.09,7595460,7.126,14244810,53851811.4,2.23,-1.25,4.27
2019-07-18,7.1,7.12,6.87,6.88,8730805,7.118,11668802,60067938.4,3.52,-3.1,3.43
2019-07-19,6.92,7.18,6.92,7.02,7695637,7.066,9124407,54023371.739999995,3.76,1.45,2.01
2019-07-22,7.09,7.12,6.63,6.67,9472551,6.954,8583655,63181915.17,6.91,-5.92,4.25
2019-07-23,6.66,6.72,6.58,6.7,6164575,6.872,7931806,41302652.5,2.1,0.6,2.81
2019-07-24,6.72,6.99,6.71,6.78,9735506,6.81,8359815,66006730.68,4.17,0.89,4.15
2019-07-25,6.76,6.99,6.76,6.88,9662763,6.81,8546206,66479809.44,3.4,1.78,1.54
2019-07-26,6.83,6.97,6.81,6.95,6905674,6.796,8388214,47994434.300000004,2.34,1.76,4.87
2019-07-29,6.97,6.99,6.72,6.84,9780199,6.83,8449743,66896561.16,3.87,-1.87,4.89
2019-07-30,6.84,6.94,6.76,6.8,11837377,6.85,9584304,80494163.6,2.63,-0.58,4.91
2019-07-31,6.77,6.77,6.5,6.53,16256258,6.8,10888454,106153364.74000001,3.99,-3.55,4.88
2019-08-01,6.47,6.65,6.41,6.62,9443897,6.748,10844681,62518598.14,3.71,2.32,4.33
2019-08-02,6.55,6.55,6.25,6.35,10247931,6.628,11513132,65074361.849999994,4.58,-3.05,0.41
2019-08-05,6.35,6.51,6.33,6.33,8404161,6.526,11237925,53198339.13,2.83,-0.31,0.78
2019-08-06,6.1,6.14,5.73,6.02,12095295,6.37,11289508,72813675.89999999,6.72,-1.31,0.51
2019-08-07,6.02,6.11,5.84,5.85,7342281,6.234,9506713,42952343.849999994,4.49,-2.82,4.63
2019-08-08,5.96,6.07,5.9,6.04,9596566,6.118,9537247,57963258.64,2.85,1.34,3.8
2019-08-09,6.12,6.12,5.83,5.91,7571021,6.03,9001865,44744734.11,4.74,-3.43,1.7
2019-08-12,6.5,6.5,6.5,6.5,3600904,6.064,8041213,23405876.0,0.0,0.0,3.06
2019-08-13,6.93,6.93,6.0,6.4,30846078,6.14,11791370,197414899.20000002,13.42,-7.65,1.83
2019-08-14,6.4,6.58,6.22,6.26,22463901,6.222,14815694,140624020.26,5.63,-2.19,4.93
2019-08-15,6.04,6.21,5.85,6.15,13951239,6.244,15686629,85800119.85000001,5.96,1.82,0.46
2019-08-16,6.11,6.35,6.11,6.18,12582963,6.298,16689017,77762711.34,3.93,1.15,3.76
2019-08-19,6.19,6.79,6.19,6.58,23491677,6.314,20667172,154575234.66,9.69,6.3,4.06
2019-08-20,6.55,6.65,6.43,6.47,18153174,6.328,18128591,117451035.78,3.36,-1.22,2.64
2019-08-21,6.33,6.45,6.3,6.35,11936964,6.346,16023203,75799721.39999999,2.37,0.32,4.15
2019-08-22,6.42,6.66,6.4,6.57,18664282,6.43,16965812,122624332.74000001,4.05,2.34,4.68
2019-08-23,6.77,6.85,6.61,6.63,21489888,6.52,18747197,142477957.44,3.55,-2.07,1.13
2019-08-26,6.39,6.47,6.3,6.41,15140291,6.486,17076920,97049265.31,2.66,0.31,2.35
2019-08-27,6.47,6.64,6.45,6.63,14955682,6.518,16437421,99156171.66,2.94,2.47,0.39
2019-08-28,6.63,6.75,6.59,6.65,12684721,6.578,16586973,84353394.65,2.41,0.3,3.14
2019-08-29,6.68,6.98,6.61,6.93,21085969,6.65,17071310,146125765.17,5.54,3.74,1.42
2019-08-30,6.9,6.92,6.49,6.54,20152927,6.632,16803918,131800142.58,6.23,-5.22,3.95
2019-09-02,6.54,6.74,6.45,6.71,10594502,6.692,15894760,71089108.42,4.43,2.6,0.05
2019-09-03,6.67,6.74,6.65,6.71,8559863,6.708,14615596,57436680.73,1.35,0.6,2.99
