date,open,high,low,close,volume,ma_price5,ma_volume5,amount,amplitude,price_change_pct,turnover_rate
2019-01-31,2.51,2.57,2.31,2.39,26508786,2.694,23235086,63355998.54000001,10.36,-4.78,2.06
2019-02-01,2.42,2.57,2.42,2.54,17510531,2.618,23462333,44476748.74,6.2,4.96,0.78
2019-02-11,2.54,2.68,2.54,2.64,16192950,2.568,23831113,42749388.0,5.51,3.94,2.73
2019-02-12,2.65,2.69,2.62,2.65,19421450,2.548,23094785,51466842.5,2.64,0.0,3.2
2019-02-13,2.67,2.74,2.64,2.71,23757665,2.586,20678276,64383272.15,3.75,1.5,2.48
2019-02-14,2.72,2.77,2.67,2.73,24000374,2.654,20176594,65521021.02,3.68,0.37,3.77
2019-02-15,2.72,2.77,2.69,2.73,21129555,2.692,20900399,57683685.15,2.94,0.37,0.82
2019-02-18,2.75,2.82,2.73,2.82,30431883,2.728,23748185,85817910.06,3.27,2.55,1.65
2019-02-19,2.8,2.94,2.79,2.9,42718509,2.778,28407597,123883676.1,5.36,3.57,4.61
2019-02-20,2.91,3.04,2.81,2.88,39356884,2.812,31527441,113347825.92,7.9,-1.03,0.16
2019-02-21,2.82,2.94,2.81,2.89,34756914,2.844,33678749,100447481.46000001,4.61,2.48,0.74
2019-02-22,2.86,2.96,2.84,2.94,37624040,2.886,36977646,110614677.6,4.2,2.8,2.03
2019-02-25,2.96,3.1,2.94,3.08,63021207,2.938,43495511,194105317.56,5.41,4.05,4.49
2019-02-26,3.1,3.25,3.03,3.15,77678711,2.988,50487551,244687939.65,7.1,1.61,1.82
2019-02-27,3.1,3.24,3.06,3.13,69972300,3.038,56610634,219013299.0,5.81,0.97,3.43
2019-02-28,3.13,3.35,3.09,3.21,76922733,3.102,65043798,246921972.93,8.31,2.56,0.53
2019-03-01,3.21,3.23,3.07,3.14,55736193,3.142,68666229,175011646.02,4.98,-2.18,0.59
2019-03-04,3.14,3.21,3.12,3.13,62190722,3.152,68500132,194656959.85999998,2.87,-0.32,2.35
2019-03-05,3.14,3.26,3.11,3.26,76572290,3.174,68278848,249625665.39999998,4.78,3.82,0.49
2019-03-06,3.25,3.49,3.23,3.41,103001492,3.23,74884686,351235087.72,8.0,4.92,2.29
2019-03-07,3.44,3.63,3.38,3.54,104214680,3.296,80343075,368919967.2,7.27,2.91,1.36
2019-03-08,3.4,3.89,3.35,3.89,111885667,3.446,91572970,435235244.63,15.88,14.41,1.72
2019-03-11,4.16,4.19,3.65,3.84,177646216,3.588,114664069,682161469.4399999,12.98,-7.69,1.74
2019-03-12,3.78,3.99,3.75,3.9,113398944,3.716,122029400,442255881.59999996,6.35,3.17,1.98
2019-03-13,3.86,3.92,3.55,3.64,90936196,3.762,119616341,331007753.44,9.59,-5.7,1.08
2019-03-14,3.58,3.63,3.28,3.37,74645711,3.728,113702547,251556046.07000002,9.78,-5.87,3.88
2019-03-15,3.42,3.47,3.35,3.42,45881198,3.634,100501653,156913697.16,3.51,0.0,1.28
2019-03-18,3.48,3.5,3.37,3.48,43290487,3.562,73630507,150650894.76,3.74,0.0,1.95
2019-03-19,3.45,3.65,3.42,3.6,61909575,3.502,63332633,222874470.0,6.67,4.35,3.39
2019-03-20,3.6,3.75,3.53,3.64,72141800,3.502,59573754,262596152.0,6.11,1.11,0.39
2019-03-21,3.65,3.82,3.57,3.72,90668193,3.572,62778251,337285677.96000004,6.85,1.92,4.77
2019-03-22,3.63,3.7,3.56,3.64,62342359,3.616,66070483,226926186.76000002,3.86,0.28,0.78
2019-03-25,3.5,3.61,3.48,3.52,38792928,3.624,65170971,136551106.56,3.71,0.57,3.35
2019-03-26,3.53,3.87,3.49,3.87,222415059,3.678,97272068,860746278.33,10.76,9.63,1.59
2019-03-27,3.58,3.78,3.56,3.77,147493348,3.704,112342377,556049921.96,6.15,5.31,0.38
2019-03-28,3.67,4.15,3.56,3.98,208734625,3.756,135955664,830763807.5,16.08,8.45,4.06
2019-03-29,3.9,4.3,3.83,4.17,183599004,3.862,160206993,765607846.68,12.05,6.92,2.96
2019-04-01,4.59,4.59,4.31,4.59,89254409,4.076,170299289,409677737.31,6.1,0.0,2.94
2019-04-02,5.03,5.05,4.91,5.05,60480574,4.312,137912392,305426898.7,2.78,0.4,4.49
2019-04-03,5.2,5.38,4.61,4.77,316546036,4.512,171722930,1509924591.7199998,14.81,-8.27,3.21
2019-04-04,4.61,4.73,4.5,4.52,177238067,4.62,165423618,801116062.8399999,4.99,-1.95,0.74
2019-04-08,4.48,4.48,4.27,4.32,125402709,4.65,153784359,541739702.88,4.69,-3.57,1.4
2019-04-09,4.32,4.41,4.23,4.3,91698812,4.592,154273240,394304891.59999996,4.17,-0.46,2.23
2019-04-10,4.21,4.21,4.11,4.14,101309828,4.41,162439090,419422687.91999996,2.38,-1.66,2.28
2019-04-11,4.11,4.23,4.11,4.15,66491608,4.286,112428205,275940173.20000005,2.92,0.97,2.66
