date,open,high,low,close,volume,ma_price5,ma_volume5,amount,amplitude,price_change_pct,turnover_rate
2002-12-13,9.2,9.6,9.0,9.45,1437363,9.458,1774309,13583080.35,6.52,2.72,3.51
2002-12-16,9.5,10.4,9.48,10.12,5806025,9.526,2668802,58756972.99999999,9.68,6.53,4.68
2002-12-17,10.06,10.28,9.96,10.17,4574948,9.674,3218558,46527221.16,3.18,1.09,1.71
2002-12-18,10.1,10.64,10.09,10.2,6234103,9.866,4059128,63587850.599999994,5.45,0.99,2.74
2002-12-19,10.11,10.38,10.11,10.38,2788856,10.064,4168259,28948325.28,2.67,2.67,1.61
2002-12-20,10.45,10.9,10.39,10.51,6778626,10.276,5236512,71243359.26,4.88,0.57,0.42
2002-12-23,10.49,10.6,10.33,10.36,3706780,10.324,4816663,38402240.8,2.57,-1.24,0.98
2002-12-24,10.35,10.58,10.28,10.5,1767886,10.39,4255250,18562803.0,2.9,1.45,0.6
2002-12-25,10.51,10.55,10.22,10.23,1668430,10.396,3342116,17068038.900000002,3.14,-2.66,1.81
2002-12-26,10.19,10.35,9.8,9.89,2748889,10.298,3334122,27186512.21,5.4,-2.94,1.9
2002-12-27,9.77,10.4,9.68,10.15,2657684,10.226,2509934,26975492.6,7.37,3.89,1.02
2002-12-30,10.0,10.3,9.9,10.07,1592648,10.168,2087107,16037965.360000001,4.0,0.7,1.75
2002-12-31,10.02,10.5,10.02,10.16,3436244,10.1,2420779,34912239.04,4.79,1.4,0.44
2003-01-02,10.08,10.6,9.9,10.43,4813535,10.14,3049800,50205170.05,6.94,3.47,2.23
2003-01-03,10.4,10.58,10.09,10.31,2861277,10.224,3072278,29499765.87,4.71,-0.87,4.78
2003-01-06,10.3,10.51,10.1,10.45,2329982,10.284,3006737,24348311.9,3.98,1.46,1.58
2003-01-07,10.45,10.98,10.38,10.85,8501558,10.44,4388519,92241904.3,5.74,3.83,4.89
2003-01-08,10.83,11.08,10.65,11.05,5693787,10.618,4840028,62916346.35,3.97,2.03,2.51
2003-01-09,11.07,11.58,10.9,11.36,8690118,10.804,5615344,98719740.47999999,6.14,2.62,4.31
2003-01-10,11.36,11.45,11.03,11.04,4657406,10.95,5974570,51417762.239999995,3.7,-2.82,0.45
2003-01-13,11.0,11.36,10.93,11.19,3018220,11.098,6112218,33773881.8,3.91,1.73,0.29
2003-01-14,11.25,11.82,11.21,11.68,6464400,11.264,5704786,75504192.0,5.42,3.82,3.18
2003-01-15,11.7,12.18,11.5,11.72,7351056,11.398,6036240,86154376.32000001,5.81,0.17,1.44
