date,open,high,low,close,volume,ma_price5,ma_volume5,amount,amplitude,price_change_pct,turnover_rate
1998-12-09,9.88,10.0,9.81,9.86,93300,9.942,193180,919938.0,1.92,-0.2,2.95
1998-12-10,9.88,9.88,9.45,9.46,214900,9.784,199740,2032954.0000000002,4.35,-4.25,1.59
1998-12-11,9.36,9.69,9.3,9.61,159500,9.736,156600,1532795.0,4.17,2.67,2.82
1998-12-14,9.61,9.61,9.3,9.31,91900,9.624,132520,855589.0,3.23,-3.12,2.33
1998-12-15,9.25,9.65,8.95,9.5,256400,9.548,163200,2435800.0,7.57,2.7,1.22
1998-12-16,9.5,9.6,9.38,9.4,100600,9.456,164660,945640.0,2.32,-1.05,3.25
1998-12-17,9.02,9.4,9.02,9.25,94700,9.414,140620,875975.0,4.21,2.55,0.19
1998-12-18,9.3,9.5,9.21,9.4,70100,9.372,122740,658940.0,3.12,1.08,3.03
1998-12-21,9.31,9.51,9.29,9.5,106400,9.41,125640,1010800.0,2.36,2.04,3.11
1998-12-22,9.64,9.78,9.53,9.75,131800,9.46,100720,1285050.0,2.59,1.14,1.55
1998-12-23,9.75,9.75,9.4,9.4,166900,9.46,113980,1568860.0,3.59,-3.59,3.12
1998-12-24,9.4,9.65,9.38,9.39,49800,9.488,105000,467622.0,2.87,-0.11,0.53
1998-12-28,9.45,9.45,9.01,9.12,163400,9.432,123660,1490207.9999999998,4.66,-3.49,1.81
1998-12-29,9.01,9.3,9.0,9.01,197000,9.334,141780,1774970.0,3.33,0.0,2.41
1998-12-30,9.1,9.11,8.55,8.93,379400,9.17,191300,3388042.0,6.15,-1.87,3.44
1998-12-31,8.99,9.0,8.7,8.8,98900,9.05,177700,870320.0000000001,3.34,-2.11,4.65
1999-01-04,8.76,8.85,8.55,8.59,84600,8.89,184660,726714.0,3.42,-1.94,0.31
1999-01-05,8.6,8.8,8.5,8.75,111000,8.816,174180,971250.0,3.49,1.74,3.48
1999-01-06,8.8,9.18,8.8,9.11,344900,8.836,203760,3142039.0,4.32,3.52,2.15
1999-01-07,9.11,9.15,8.98,9.04,152200,8.858,158320,1375887.9999999998,1.87,-0.77,4.29
1999-01-08,9.07,9.4,9.07,9.35,215800,8.968,181700,2017730.0,3.64,3.09,2.92
1999-01-11,9.35,9.38,9.06,9.18,156500,9.086,196080,1436670.0,3.42,-1.82,2.45
1999-01-12,9.18,9.2,8.85,8.87,167500,9.11,207380,1485724.9999999998,3.81,-3.38,2.12
1999-01-13,8.8,9.0,8.79,8.8,123500,9.048,163100,1086800.0,2.39,0.0,1.75
1999-01-14,8.8,8.85,8.6,8.7,141400,8.98,160940,1230180.0,2.84,-1.14,4.51
1999-01-15,8.65,8.82,8.58,8.6,112600,8.83,140300,968360.0,2.77,-0.58,3.28
1999-01-18,8.52,8.52,8.08,8.4,307200,8.674,170440,2580480.0,5.16,-1.41,3.28
1999-01-19,8.41,8.47,8.25,8.47,131400,8.594,163220,1112958.0,2.62,0.71,0.96
1999-01-20,8.59,8.59,8.36,8.42,67900,8.518,152100,571718.0,2.68,-1.98,1.73
1999-01-21,8.58,8.58,8.2,8.44,142200,8.466,152260,1200168.0,4.43,-1.63,0.97
1999-01-22,8.45,8.67,8.44,8.52,117900,8.45,153320,1004508.0,2.72,0.83,1.98
1999-01-25,8.5,8.5,8.2,8.27,167800,8.424,125440,1387706.0,3.53,-2.71,4.86
1999-01-26,8.29,8.33,8.22,8.27,97500,8.384,118660,806325.0,1.33,-0.24,0.14
1999-01-27,8.31,8.66,8.25,8.51,172200,8.402,139520,1465422.0,4.93,2.41,0.54
1999-01-28,8.53,8.55,8.3,8.35,149200,8.384,140920,1245820.0,2.93,-2.11,0.01
1999-01-29,8.3,8.49,8.2,8.36,146300,8.352,146600,1223068.0,3.49,0.72,2.92
1999-02-01,8.22,8.32,8.2,8.27,139900,8.352,141020,1156973.0,1.46,0.61,0.55
1999-02-02,8.4,8.61,8.29,8.6,186500,8.418,158820,1603900.0,3.81,2.38,2.15
1999-02-03,8.74,9.19,8.71,8.84,645300,8.484,253440,5704452.0,5.49,1.14,0.06
1999-02-04,8.79,8.79,8.4,8.4,169300,8.494,257460,1422120.0,4.44,-4.44,2.15
1999-02-05,8.4,8.4,8.2,8.2,172100,8.462,262620,1411219.9999999998,2.38,-2.38,3.61
1999-02-08,8.2,8.4,8.15,8.16,129400,8.44,260520,1055904.0,3.05,-0.49,0.56
1999-02-09,8.3,8.3,8.06,8.28,97100,8.376,242640,803987.9999999999,2.89,-0.24,1.64
1999-03-01,8.28,8.35,8.02,8.29,67600,8.266,127100,560404.0,3.99,0.12,4.21
1999-03-02,8.06,8.74,8.06,8.66,189100,8.318,131060,1637606.0,8.44,7.44,0.35
1999-03-03,8.68,8.88,8.6,8.85,184700,8.448,133580,1634595.0,3.23,1.96,2.69
1999-03-04,8.69,8.95,8.65,8.95,243200,8.606,156340,2176640.0,3.45,2.99,0.39
1999-03-05,9.18,9.85,9.18,9.85,541500,8.92,245220,5333775.0,7.3,7.3,4.41
1999-03-08,10.5,10.6,10.01,10.1,2252900,9.282,682280,22754290.0,5.62,-3.81,2.5
1999-03-09,10.0,10.19,9.92,10.02,665600,9.554,777580,6669312.0,2.7,0.2,0.75
1999-03-10,10.01,10.38,9.8,10.17,573600,9.818,855360,5833512.0,5.79,1.6,4.37
1999-03-11,10.2,10.34,10.08,10.2,570000,10.068,920720,5814000.0,2.55,0.0,1.15
1999-03-12,10.2,10.29,9.9,9.93,438500,10.084,900120,4354305.0,3.82,-2.65,1.58
1999-03-15,9.9,10.2,9.7,9.97,510100,10.058,551560,5085697.0,5.05,0.71,0.75
1999-03-16,10.0,10.39,10.0,10.15,521000,10.084,522640,5288150.0,3.9,1.5,0.05
1999-03-17,10.3,10.35,9.8,9.81,436300,10.012,495180,4280103.0,5.34,-4.76,1.76
1999-03-18,9.75,9.75,9.22,9.35,579500,9.842,497080,5418325.0,5.44,-4.1,1.41
