date,open,high,low,close,volume,ma_price5,ma_volume5,amount,amplitude,price_change_pct,turnover_rate
2021-01-20,50.59,51.4,50.25,50.65,609000,50.456,878940,30845850.0,2.27,0.12,3.57
2021-01-21,50.5,51.5,50.18,51.29,682551,50.814,741131,35008040.79,2.61,1.56,1.85
2021-01-22,51.29,51.29,48.83,49.6,969885,50.718,742967,48106296.0,4.8,-3.29,3.06
2021-01-25,49.58,49.58,46.97,47.07,1020652,49.922,771558,48042089.64,5.26,-5.06,3.85
2021-01-26,47.07,48.56,46.3,47.54,665128,49.23,789443,31620185.12,4.8,1.0,4.96
2021-01-27,47.11,47.92,46.9,47.29,456700,48.558,758983,21597343.0,2.17,0.38,4.31
2021-01-28,46.8,47.88,46.08,46.1,554350,47.52,733343,25555535.0,3.85,-1.5,3.66
2021-01-29,46.15,46.49,43.6,44.18,905183,46.436,720403,39990984.94,6.26,-4.27,2.16
2021-02-01,43.9,45.16,43.62,44.19,608200,45.86,637912,26876358.0,3.51,0.66,2.94
2021-02-02,44.85,44.85,42.9,42.93,810322,44.938,666951,34787123.46,4.35,-4.28,3.02
2021-02-03,42.27,43.35,41.01,41.49,911750,43.778,757961,37828507.5,5.54,-1.85,2.01
2021-02-04,41.5,41.6,39.39,40.02,958150,42.562,838721,38345163.0,5.33,-3.57,4.77
2021-02-05,40.04,41.48,39.64,39.75,712850,41.676,800254,28335787.5,4.6,-0.72,1.69
2021-02-08,40.0,40.94,39.19,39.61,535100,40.76,785634,21195311.0,4.38,-0.98,0.29
2021-02-09,39.86,41.41,39.72,40.6,711100,40.294,765790,28870660.0,4.24,1.86,4.01
2021-02-10,40.31,41.34,40.31,40.97,570050,40.19,697450,23354948.5,2.56,1.64,0.11
2021-02-18,42.0,42.88,41.55,42.27,868800,40.64,679580,36724176.0,3.17,0.64,0.19
2021-02-19,42.24,43.49,41.75,43.35,689850,41.36,674980,29904997.5,4.12,2.63,2.88
2021-02-22,43.56,44.19,42.92,42.92,818900,42.022,731740,35147188.0,2.92,-1.47,1.36
2021-02-23,42.9,43.08,42.3,42.56,455900,42.414,680700,19403104.0,1.82,-0.79,4.33
2021-02-24,42.55,43.6,42.43,42.7,510029,42.76,668696,21778238.3,2.75,0.35,4.9
2021-02-25,42.88,45.49,41.75,43.98,1126803,43.102,720296,49556795.94,8.72,2.57,3.4
2021-02-26,43.41,44.0,42.51,43.21,743579,43.074,731042,32130048.59,3.43,-0.46,0.76
2021-03-01,43.51,44.14,43.4,43.85,621278,43.26,691518,27243040.3,1.7,0.78,1.07
2021-03-02,44.07,44.28,42.8,43.25,468841,43.398,694106,20277373.25,3.36,-1.86,3.62
2021-03-03,42.9,43.5,42.13,42.79,525150,43.416,697130,22471168.5,3.19,-0.26,2.07
2021-03-04,42.86,43.49,42.09,42.09,544200,43.038,580610,22905378.0,3.27,-1.8,0.89
2021-03-05,42.2,46.3,41.9,45.47,1511452,43.49,734184,68725722.44,10.43,7.75,0.24
2021-03-08,45.98,47.75,45.43,45.45,1590450,43.81,928019,72285952.5,5.05,-1.15,3.44
2021-03-09,45.55,46.33,42.91,43.05,1154150,43.77,1065080,49686157.5,7.51,-5.49,2.18
2021-03-10,43.54,43.99,41.0,42.02,814667,43.616,1122984,34232307.34,6.87,-3.49,1.16
2021-03-11,42.02,42.58,41.16,42.14,473250,43.626,1108794,19942755.0,3.38,0.29,0.19
2021-03-12,42.15,43.1,41.77,41.82,428561,42.896,892216,17922421.02,3.16,-0.78,0.1
2021-03-15,41.84,41.84,40.7,41.03,343600,42.012,642846,14097908.0,2.72,-1.94,3.76
2021-03-16,41.51,42.5,40.8,42.3,425600,41.862,497136,18002880.0,4.1,1.9,3.61
2021-03-17,41.82,42.9,41.6,42.85,467089,42.028,427620,20014763.650000002,3.11,2.46,1.66
2021-03-18,43.0,43.66,42.31,42.5,489200,42.1,430810,20791000.0,3.14,-1.16,3.68
2021-03-19,42.18,43.95,41.8,43.39,636536,42.414,472405,27619297.04,5.1,2.87,3.87
2021-03-22,43.42,43.88,43.03,43.62,501900,42.932,504065,21892878.0,1.96,0.46,4.46
2021-03-23,44.67,47.51,44.67,44.78,1220036,43.428,662952,54633212.08,6.36,0.25,4.6
2021-03-24,44.27,45.37,43.63,44.5,585750,43.758,686684,26065875.0,3.93,0.52,4.16
2021-03-25,44.0,44.5,43.58,43.75,515100,44.008,691864,22535625.0,2.09,-0.57,1.66
2021-03-26,43.99,44.08,43.1,43.93,480939,44.116,660745,21127650.27,2.23,-0.14,0.36
