date,open,high,low,close,volume,ma_price5,ma_volume5,amount,amplitude,price_change_pct,turnover_rate
2019-01-28,8.67,8.67,8.43,8.65,8812058,8.77,8593194,76224301.7,2.77,-0.23,3.5
2019-01-29,8.6,8.6,8.28,8.3,6979160,8.642,6990584,57927028.00000001,3.72,-3.49,0.15
2019-01-30,8.25,8.25,7.47,7.47,21225755,8.354,9975123,158556389.85,9.45,-9.45,4.28
2019-01-31,7.58,7.65,7.11,7.45,15248609,8.09,11728941,113602137.05,7.12,-1.72,1.44
2019-02-01,7.39,7.71,7.28,7.63,11082570,7.9,12669630,84560009.1,5.82,3.25,0.01
2019-02-11,7.59,7.88,7.56,7.86,11113781,7.742,13129975,87354318.66,4.22,3.56,0.94
2019-02-12,7.86,8.02,7.76,7.93,10613891,7.668,13856921,84168155.63,3.31,0.89,4.0
2019-02-13,7.93,8.2,7.92,8.18,14282304,7.81,12468231,116829246.72,3.53,3.15,2.03
2019-02-14,8.17,8.28,8.1,8.16,9215117,7.952,11261533,75195354.72,2.2,-0.12,4.91
2019-02-15,8.18,8.36,8.16,8.2,9284436,8.066,10901906,76132375.19999999,2.44,0.24,0.04
2019-02-18,8.24,8.65,8.24,8.6,12115982,8.214,11102346,104197445.2,4.98,4.37,2.83
2019-02-19,8.94,8.99,8.62,8.78,20540591,8.384,13087686,180346388.98,4.14,-1.79,1.27
2019-02-20,8.8,9.16,8.68,9.0,21928641,8.548,14616953,197357769.0,5.45,2.27,3.39
2019-02-21,8.9,9.05,8.82,8.87,13934015,8.69,15560733,123594713.04999998,2.58,-0.34,0.07
2019-02-22,8.8,9.22,8.78,9.2,18152220,8.89,17334290,167000424.0,5.0,4.55,1.92
2019-02-25,9.44,9.96,9.25,9.77,31100405,9.124,21131174,303850956.84999996,7.52,3.5,3.19
2019-02-26,9.77,10.25,9.54,9.71,28366255,9.31,22696307,275436336.05,7.27,-0.61,4.24
2019-02-27,9.68,9.96,9.48,9.64,22839322,9.438,22878443,220171064.08,4.96,-0.41,4.62
2019-02-28,9.58,9.76,9.52,9.67,13212106,9.598,22734062,127761065.02,2.51,0.94,2.16
