date,open,high,low,close,volume,ma_price5,ma_volume5,amount,amplitude,price_change_pct,turnover_rate
2021-03-04,3.18,3.27,3.11,3.21,56161916,3.114,46048779,180279750.35999998,5.03,0.94,1.21
2021-03-05,3.18,3.26,3.13,3.17,29739872,3.156,47742651,94275394.24,4.09,-0.31,4.52
2021-03-08,3.22,3.29,3.18,3.2,39031675,3.178,48701394,124901360.0,3.42,-0.62,0.26
2021-03-09,3.2,3.22,3.07,3.13,32063400,3.194,48215998,100358442.0,4.69,-2.19,0.52
2021-03-10,3.13,3.15,2.97,3.0,34619900,3.142,38323353,103859700.0,5.75,-4.15,2.12
2021-03-11,2.98,3.09,2.96,3.07,23098878,3.114,31710745,70913555.46,4.36,3.02,0.02
2021-03-12,3.07,3.21,3.04,3.15,32263417,3.11,32215454,101629763.55,5.54,2.61,3.88
2021-03-15,3.22,3.47,3.22,3.47,96614918,3.164,43732103,335253765.46000004,7.76,7.76,3.87
2021-03-16,3.47,3.51,3.35,3.42,117496048,3.222,60818632,401836484.15999997,4.61,-1.44,4.37
2021-03-17,3.38,3.42,3.27,3.32,61027626,3.286,66100177,202611718.32,4.44,-1.78,0.48
2021-03-18,3.29,3.35,3.25,3.27,49261444,3.326,71332691,161084921.88,3.04,-0.61,2.02
2021-03-19,3.24,3.34,3.23,3.24,39377762,3.344,72755560,127583948.88000001,3.4,0.0,4.66
2021-03-22,3.21,3.32,3.2,3.32,37601928,3.314,60952962,124838400.96,3.74,3.43,1.77
2021-03-23,3.3,3.3,3.13,3.16,41206939,3.262,45695140,130213927.24000001,5.15,-4.24,4.66
2021-03-24,3.12,3.22,3.12,3.16,24247941,3.23,38339203,76623493.56,3.21,1.28,1.56
2021-03-25,3.15,3.21,3.05,3.06,41722764,3.188,36831467,127671657.84,5.08,-2.86,4.37
2021-03-26,3.06,3.17,3.05,3.11,29787965,3.162,34913507,92640571.14999999,3.92,1.63,1.45
2021-03-29,3.13,3.16,3.07,3.13,25006949,3.124,32394512,78271750.37,2.88,0.0,4.78
