date,open,high,low,close,volume,ma_price5,ma_volume5,amount,amplitude,price_change_pct,turnover_rate
2019-01-11,5.51,5.53,5.49,5.53,1618633,5.528,4395647,8951040.49,0.73,0.36,0.18
2019-01-14,5.52,5.55,5.47,5.51,3618600,5.51,3836927,19938486.0,1.45,-0.18,0.73
2019-01-15,5.52,5.58,5.48,5.58,4988835,5.528,3439054,27837699.3,1.81,1.09,2.39
2019-01-16,5.58,5.58,5.51,5.52,2269100,5.53,2835314,12525431.999999998,1.25,-1.08,4.21
2019-01-17,5.52,5.52,5.42,5.44,2316400,5.516,2962314,12601216.0,1.81,-1.45,3.72
2019-01-18,5.43,5.47,5.43,5.47,1694563,5.504,2977500,9269259.61,0.74,0.74,3.03
2019-01-21,5.47,5.5,5.44,5.46,1310101,5.494,2515800,7153151.46,1.1,-0.18,3.64
2019-01-22,5.47,5.49,5.4,5.44,2647700,5.466,2047573,14403488.000000002,1.65,-0.55,3.08
2019-01-23,5.44,5.45,5.4,5.42,1478700,5.446,1889493,8014554.0,0.92,-0.37,4.78
2019-01-24,5.42,5.44,5.36,5.44,8115500,5.446,3049313,44148320.0,1.48,0.37,0.57
2019-01-25,5.43,5.56,5.43,5.44,6778200,5.44,4066040,36873408.0,2.39,0.18,1.96
2019-01-28,5.44,5.47,5.4,5.42,1564100,5.432,4116840,8477422.0,1.29,-0.37,3.94
2019-01-29,5.41,5.55,5.3,5.42,5882600,5.428,4763820,31883692.0,4.62,0.18,4.36
2019-01-30,5.42,5.52,5.38,5.4,3504582,5.424,5168996,18924742.8,2.58,-0.37,3.52
2019-01-31,5.4,5.47,5.36,5.38,3666644,5.412,4279225,19726544.72,2.04,-0.37,2.91
2019-02-01,5.4,5.45,5.36,5.44,2797900,5.412,3483165,15220576.000000002,1.67,0.74,3.51
2019-02-11,5.44,5.79,5.42,5.59,9215731,5.446,5013491,51515936.29,6.8,2.76,1.42
2019-02-12,5.58,6.15,5.52,5.93,29468109,5.548,9730593,174745886.37,11.29,6.27,3.57
2019-02-13,5.9,6.45,5.66,5.75,73310741,5.618,23691825,421536760.75,13.39,-2.54,0.94
2019-02-14,5.66,5.67,5.57,5.62,24195920,5.666,27797680,135981070.4,1.77,-0.71,4.68
2019-02-15,5.6,5.67,5.59,5.63,15880594,5.704,30414219,89407744.22,1.43,0.54,4.66
2019-02-18,5.75,5.75,5.66,5.72,24015712,5.73,33374215,137369872.64,1.57,-0.52,4.87
2019-02-19,5.7,5.72,5.52,5.64,27384404,5.672,32957474,154448038.56,3.51,-1.05,1.15
2019-02-20,5.64,5.71,5.56,5.64,18776925,5.65,22050711,105901857.0,2.66,0.0,4.39
2019-02-21,5.63,5.68,5.5,5.57,22724603,5.64,21756448,126576038.71000001,3.2,-1.07,2.23
2019-02-22,5.56,5.6,5.45,5.59,14802723,5.632,21540873,82747221.57,2.7,0.54,2.48
2019-02-25,5.6,5.84,5.57,5.82,36469482,5.652,24031627,212252385.24,4.82,3.93,3.09
2019-02-26,5.78,5.96,5.73,5.78,33507995,5.68,25256346,193676211.1,3.98,0.0,4.64
2019-02-27,5.7,5.86,5.6,5.82,24026996,5.716,26306360,139837116.72,4.56,2.11,2.38
2019-02-28,5.82,6.1,5.79,6.02,35317003,5.806,28824840,212608358.05999997,5.33,3.44,2.12
2019-03-01,6.02,6.02,5.78,5.94,21416717,5.876,30147639,127215298.98,3.99,-1.33,2.73
2019-03-04,5.95,6.12,5.9,5.94,22022604,5.9,27258263,130814267.76,3.7,-0.17,0.14
2019-03-05,5.97,6.03,5.91,6.02,18698112,5.948,24296286,112562634.24,2.01,0.84,4.74
2019-03-06,6.04,6.18,5.98,6.18,25537010,6.02,24598289,157818721.79999998,3.31,2.32,0.72
2019-03-07,6.16,6.26,6.06,6.2,20460648,6.056,21627018,126856017.60000001,3.25,0.65,2.42
2019-03-08,6.1,6.11,5.8,5.81,28026004,6.03,22948876,162831083.23999998,5.08,-4.75,0.54
2019-03-11,5.33,5.94,5.33,5.93,19841602,6.028,22512675,117660699.86,11.44,11.26,1.76
2019-03-12,5.95,6.28,5.92,6.18,30897636,6.06,24952580,190947390.48,6.05,3.87,4.51
