date,open,high,low,close,volume,ma_price5,ma_volume5,amount,amplitude,price_change_pct,turnover_rate
2025-12-17,700.0,895.0,650.0,829.9,15367027,,,12753095707.3,35.0,18.56,4.88
2025-12-18,763.0,829.0,756.0,787.04,6839825,,,5383215868.0,9.57,3.15,4.27
2025-12-19,800.0,808.11,710.0,715.6,6147531,,,4399173183.6,12.26,-10.55,0.72
2025-12-22,702.0,725.0,672.5,703.35,3684477,,,2591476897.9500003,7.48,0.19,1.17
2025-12-23,693.36,693.36,666.66,667.6,4545470,740.698,7316866.0,3034555772.0,3.85,-3.72,3.58
2025-12-24,660.3,666.5,617.98,620.66,4631962,698.85,5169853.0,2874873534.92,7.35,-6.0,1.32
2025-12-25,620.18,665.72,605.0,642.94,4327957,670.03,4667479.0,2782616673.5800004,9.79,3.67,4.86
2025-12-26,628.01,635.99,612.05,619.7,2784317,650.85,3994837.0,1725441244.9,3.81,-1.32,2.28
2025-12-29,610.0,629.9,609.6,615.1,2103591,633.2,3678659.0,1293918824.1000001,3.33,0.84,1.87
2025-12-30,610.0,622.07,605.11,608.92,2112703,621.464,3192106.0,1286467110.76,2.78,-0.18,2.53
2025-12-31,610.07,610.07,580.0,580.1,2754116,613.352,2816537.0,1597662691.6000001,4.93,-4.91,3.0
2026-01-05,579.49,605.79,566.2,605.78,3096851,605.92,2570316.0,1876010398.78,6.83,4.54,3.03
2026-01-06,600.0,614.66,592.0,594.21,2439041,600.822,2501260.0,1449302552.6100001,3.78,-0.96,1.58
2026-01-07,590.01,614.0,590.01,603.96,2135792,598.594,2507701.0,1289932936.3200002,4.07,2.36,3.68
2026-01-08,601.12,655.0,600.01,642.55,3932342,605.32,2871628.0,2526726352.1,9.15,6.89,2.23
2026-01-09,628.0,636.0,617.78,634.81,2358143,616.262,2792434.0,1496972757.83,2.9,1.08,1.55
2026-01-12,631.88,632.89,615.5,621.73,2088877,619.452,2590839.0,1298717497.21,2.75,-1.61,4.5
2026-01-13,623.8,644.88,612.76,621.0,2216065,624.81,2546244.0,1376176365.0,5.15,-0.45,2.6
2026-01-14,619.93,619.93,610.0,613.6,1822319,626.738,2483549.0,1118174938.4,1.6,-1.02,0.1
2026-01-15,610.0,613.07,588.0,597.33,1744208,617.694,2045922.0,1041867764.6400001,4.11,-2.08,3.66
2026-01-16,597.4,605.88,597.4,601.8,1223550,611.092,1819004.0,736332390.0,1.42,0.74,3.15
2026-01-19,602.1,603.99,595.01,595.66,887774,605.878,1578783.0,528811460.84,1.49,-1.07,3.89
2026-01-20,596.02,599.5,587.35,590.0,991499,599.678,1333870.0,584984410.0,2.04,-1.01,1.96
2026-01-21,585.37,607.17,584.0,601.3,1291919,597.218,1227790.0,776830894.6999999,3.96,2.72,0.05
2026-01-22,601.35,612.25,595.0,597.64,1055829,597.28,1090114.0,631005643.56,2.87,-0.62,0.65
2026-01-23,594.68,594.68,586.58,587.43,1142694,594.406,1073943.0,671252736.42,1.36,-1.22,2.6
2026-01-26,589.9,589.9,570.05,571.2,1050485,589.514,1106485.0,600037032.0,3.36,-3.17,3.74
2026-01-27,570.89,574.77,558.58,572.18,1082391,585.95,1124664.0,619322482.38,2.84,0.23,3.95
2026-01-28,576.0,583.17,573.0,577.2,1076944,581.13,1081669.0,621612076.8000001,1.77,0.21,2.27
2026-01-29,573.0,577.98,562.01,564.0,920203,574.402,1054543.0,518994492.0,2.79,-1.57,0.23
2026-01-30,562.44,569.95,557.05,558.08,912035,568.532,1008412.0,508988492.8,2.29,-0.78,0.66
2026-02-02,551.08,557.76,530.0,530.1,1353730,560.312,1069061.0,717612273.0,5.04,-3.81,0.02
2026-02-03,532.01,535.48,493.81,513.78,1731436,548.632,1198870.0,889577188.0799999,7.83,-3.43,3.92
2026-02-04,505.01,508.05,497.02,505.0,943012,534.192,1172083.0,476221060.0,2.18,-0.0,1.83
2026-02-05,500.0,503.0,490.5,491.96,968814,519.784,1181805.0,476617735.44,2.5,-1.61,2.24
2026-02-06,485.0,499.99,479.01,493.88,1135292,506.944,1226457.0,560698012.96,4.33,1.83,1.34
2026-02-09,501.9,516.98,497.19,512.62,1205139,503.448,1196739.0,617778354.18,3.94,2.14,4.12
2026-02-10,512.62,527.95,510.48,514.35,1145348,503.562,1079521.0,589109743.8000001,3.41,0.34,0.96
2026-02-11,512.0,514.01,505.22,508.5,661269,504.262,1023172.0,336255286.5,1.72,-0.68,3.28
2026-02-12,509.99,524.5,505.46,520.08,971307,509.886,1023671.0,505157344.56000006,3.73,1.98,0.14
2026-02-13,517.68,526.93,511.07,512.99,745180,513.708,945649.0,382269888.2,3.06,-0.91,3.71
2026-02-24,520.0,521.54,511.11,516.82,857985,514.548,876218.0,443423807.70000005,2.01,-0.61,3.98
2026-02-25,515.15,525.86,515.15,519.98,754855,515.674,798119.0,392509502.90000004,2.08,0.94,4.13
2026-02-26,519.98,538.69,518.11,533.55,1679873,520.684,1001840.0,896296239.15,3.96,2.61,1.3
2026-02-27,528.0,545.5,515.89,535.62,1559797,523.792,1119538.0,835458469.14,5.61,1.44,4.5
2026-03-02,521.01,532.87,519.14,524.98,1130728,526.19,1196648.0,593609585.44,2.64,0.76,1.42
2026-03-03,525.35,528.88,498.88,499.14,1184448,522.654,1261940.0,591205374.72,5.71,-4.99,2.01
2026-03-04,494.23,518.99,494.23,508.5,924719,520.358,1295913.0,470219611.5,5.01,2.89,4.17
2026-03-05,520.11,544.19,520.02,537.28,2093829,521.104,1378704.0,1124972445.12,4.65,3.3,3.61
2026-03-06,530.0,541.88,526.01,533.72,1261207,520.724,1318986.0,673131400.0400001,2.99,0.7,1.02
2026-03-09,521.0,521.03,500.0,510.7,1433753,517.868,1379591.0,732217657.1,4.04,-1.98,2.4
2026-03-10,516.5,529.86,516.5,529.0,1100420,523.84,1362786.0,582122180.0,2.59,2.42,3.84
2026-03-11,532.58,555.6,529.03,537.32,1970739,529.604,1571990.0,1058917479.4800001,4.99,0.89,3.28
2026-03-12,533.88,534.0,515.0,519.97,1242709,526.142,1401766.0,646171398.73,3.56,-2.61,0.81
2026-03-13,515.5,526.0,510.22,513.2,808121,522.038,1311148.0,414727697.20000005,3.06,-0.45,4.28
2026-03-16,512.0,535.68,499.0,535.0,1692422,526.898,1362882.0,905445770.0,7.16,4.49,0.63
2026-03-17,535.34,570.0,530.0,559.88,2933482,533.074,1729495.0,1642397902.16,7.47,4.58,4.2
2026-03-18,553.02,575.48,542.9,569.8,2156880,539.57,1766723.0,1228990224.0,5.89,3.03,1.16
2026-03-19,559.0,579.0,555.76,558.4,1666341,547.256,1851449.0,930484814.4,4.16,-0.11,2.05
2026-03-20,561.2,579.0,558.4,573.79,2315000,559.374,2152825.0,1328323850.0,3.67,2.24,3.86
2026-03-23,559.0,559.0,525.0,529.57,1847860,558.288,2183913.0,978571220.2,6.08,-5.26,4.61
2026-03-24,537.0,620.44,527.0,601.0,3618018,566.512,2320820.0,2174428818.0,17.4,11.92,1.5
2026-03-25,600.0,618.1,583.33,608.33,2518520,574.218,2393148.0,1532091271.6000001,5.79,1.39,1.16
2026-03-26,601.0,615.0,594.01,605.81,1982014,583.7,2456282.0,1200723901.34,3.49,0.8,1.62
2026-03-27,593.0,607.94,580.03,598.14,1525026,588.57,2298288.0,912179051.64,4.71,0.87,3.12
2026-03-30,585.0,629.13,580.55,627.01,2603252,608.058,2449366.0,1632265036.52,8.3,7.18,4.56
2026-03-31,620.0,626.0,597.79,602.0,1941439,608.258,2114050.0,1168746278.0,4.55,-2.9,3.05
2026-04-01,619.0,619.98,605.01,609.2,1607073,608.432,1931761.0,979028871.6,2.42,-1.58,2.09
2026-04-02,606.0,606.0,575.75,577.31,1781256,602.732,1891609.0,1028336901.3599999,4.99,-4.73,3.11
2026-04-03,579.0,604.49,575.9,588.51,1819456,600.806,1950495.0,1070768050.56,4.94,1.64,1.44
2026-04-07,588.58,614.24,581.12,599.87,1686136,595.378,1767072.0,1011462402.32,5.63,1.92,1.67
2026-04-08,617.98,620.0,603.33,613.6,2000731,597.698,1778930.0,1227648541.6000001,2.7,-0.71,1.7
2026-04-09,606.0,622.0,603.6,610.0,1580513,597.858,1773618.0,964112930.0,3.04,0.66,0.43
2026-04-10,614.0,619.6,605.56,612.27,1600181,604.85,1737403.0,979742820.87,2.29,-0.28,3.06
2026-04-13,606.0,622.0,605.01,610.1,1452392,609.168,1663991.0,886104359.2,2.8,0.68,3.84
2026-04-14,614.0,619.38,603.8,613.9,1485329,611.974,1623829.0,911843473.1,2.54,-0.02,1.38
2026-04-15,615.01,707.77,610.01,679.9,4651973,625.234,2154078.0,3162876442.7,15.9,10.55,2.63
2026-04-16,670.0,736.74,665.7,736.74,4751724,650.582,2788320.0,3500785139.76,10.6,9.96,1.69
2026-04-17,725.0,751.0,713.33,721.0,3301200,672.328,3128524.0,2380165200.0,5.2,-0.55,3.67
2026-04-20,721.0,732.88,695.7,707.41,2679217,691.79,3373889.0,1895304897.97,5.16,-1.88,3.4
2026-04-21,695.0,706.0,671.0,697.73,2179841,708.556,3512791.0,1520940460.93,5.04,0.39,3.56
2026-04-22,693.0,707.0,684.12,701.5,1707501,712.876,2923897.0,1197811951.5,3.3,1.23,0.55
2026-04-23,706.98,706.98,654.37,670.0,2820098,699.528,2537571.0,1889465660.0,7.44,-5.23,0.45
2026-04-24,666.67,725.0,643.08,718.0,4689979,698.928,2815327.0,3367404922.0,12.29,7.7,4.69
2026-04-27,721.0,763.0,710.0,724.12,3501265,702.27,2979737.0,2535336011.8,7.35,0.43,3.07
2026-04-28,715.0,758.0,715.0,724.01,2760021,707.526,3095773.0,1998282804.21,6.01,1.26,3.94
2026-04-29,700.11,718.0,679.99,713.36,2249704,709.898,3204213.0,1604848845.44,5.43,1.89,3.53
2026-04-30,713.01,777.0,713.01,758.03,3937690,727.504,3427732.0,2984887150.7,8.97,6.31,1.37
2026-05-06,771.19,828.76,751.03,811.11,4953627,746.126,3480461.0,4017936395.9700003,10.08,5.18,1.91
2026-05-07,798.0,850.0,780.11,842.97,3383800,769.896,3456968.0,2852441886.0,8.76,5.64,1.75
2026-05-08,825.0,825.0,783.47,784.0,3313196,781.894,3567603.0,2597545664.0,5.03,-4.97,3.86
2026-05-11,799.0,803.0,760.2,787.5,3326290,796.722,3782921.0,2619453375.0,5.36,-1.44,0.33
