date,open,high,low,close,volume,ma_price5,ma_volume5,amount,amplitude,price_change_pct,turnover_rate
2026-01-28,310.0,390.0,310.0,371.3,9687765,,,3597067144.5,25.81,19.77,3.45
2026-01-29,359.0,421.0,340.0,381.0,5513169,,,2100517389.0,22.56,6.13,2.92
2026-01-30,365.25,417.34,363.3,417.34,4307738,,,1797791376.9199998,14.8,14.26,2.59
2026-02-02,400.0,400.0,375.0,375.0,2764706,,,1036764750.0,6.25,-6.25,0.22
2026-02-03,385.0,413.0,378.01,396.18,3663432,388.164,5187362.0,1451378489.76,9.09,2.9,2.0
2026-02-04,388.0,388.0,341.0,358.0,3410491,385.504,3931907.0,1220955778.0,12.11,-7.73,3.04
2026-02-05,340.02,380.0,331.11,365.0,2821643,382.304,3393602.0,1029899695.0,14.38,7.35,2.45
2026-02-06,354.05,386.99,354.05,363.7,1752105,371.576,2882475.0,637240588.5,9.3,2.73,2.1
2026-02-09,369.85,375.58,350.0,354.09,1514615,367.394,2632457.0,536310025.34999996,6.92,-4.26,2.28
2026-02-10,352.8,356.09,332.13,335.1,2193825,355.178,2338536.0,735150757.5,6.79,-5.02,2.65
2026-02-11,333.0,333.0,317.2,323.53,1382926,348.284,1933023.0,447418048.78,4.74,-2.84,3.57
2026-02-12,325.3,336.5,317.0,332.35,1469918,341.754,1662678.0,488527247.3,5.99,2.17,2.01
2026-02-13,329.87,358.8,323.87,348.5,1716834,338.714,1655624.0,598316649.0,10.59,5.65,3.15
2026-02-24,349.0,357.0,334.99,339.01,1135203,335.698,1579741.0,384845169.03,6.31,-2.86,4.06
2026-02-25,342.0,357.5,326.0,348.0,1373286,338.278,1415633.0,477903528.0,9.21,1.75,4.61
2026-02-26,346.21,354.0,323.01,341.0,2097255,341.772,1558499.0,715163955.0,8.95,-1.5,1.19
2026-02-27,334.99,344.0,325.0,332.78,990238,341.858,1462563.0,329531401.64,5.67,-0.66,1.91
2026-03-02,324.0,335.0,315.13,321.99,1255711,336.556,1370339.0,404326384.89,6.13,-0.62,4.35
2026-03-03,322.0,334.98,310.02,311.0,1689791,330.954,1481256.0,525525001.0,7.75,-3.42,2.7
2026-03-04,308.02,314.49,303.0,306.56,883706,322.666,1383340.0,270908911.36,3.73,-0.47,0.58
2026-03-05,313.3,318.12,305.18,308.5,804992,316.166,1124888.0,248340032.0,4.13,-1.53,2.75
2026-03-06,305.0,322.97,304.24,320.13,1170962,313.636,1161032.0,374860065.06,6.14,4.96,0.7
2026-03-09,311.08,319.66,301.0,318.0,971317,312.838,1104154.0,308878806.0,6.0,2.22,4.45
2026-03-10,318.0,340.0,318.0,336.5,1502794,317.938,1066754.0,505690181.0,6.92,5.82,0.08
2026-03-11,334.0,346.8,330.5,331.18,782893,322.862,1046592.0,259278503.74,4.88,-0.84,4.02
2026-03-12,331.18,335.85,316.58,321.82,542666,325.526,994126.0,174640772.12,5.82,-2.83,3.4
2026-03-13,321.0,334.77,316.21,320.0,729171,325.5,905768.0,233334720.0,5.78,-0.31,0.67
2026-03-16,322.0,342.0,315.25,328.15,813617,327.53,874228.0,266988418.54999998,8.31,1.91,1.68
2026-03-17,328.15,329.44,306.88,310.12,798470,322.254,733363.0,247621516.4,6.87,-5.49,2.51
2026-03-18,310.12,311.45,304.21,309.5,621410,317.918,701067.0,192326395.0,2.33,-0.2,2.77
2026-03-19,305.2,305.99,284.0,287.6,1346864,311.074,861906.0,387358086.40000004,7.21,-5.77,2.57
2026-03-20,286.75,293.95,285.28,285.3,765223,304.134,869117.0,218318121.9,3.02,-0.51,3.91
2026-03-23,276.8,284.42,268.11,270.62,858758,292.628,878145.0,232397089.96,5.89,-2.23,4.06
2026-03-24,273.1,285.65,269.73,285.07,828027,287.618,884056.0,236045656.89,5.83,4.38,4.95
2026-03-25,284.1,296.12,284.02,294.1,543721,284.538,868519.0,159908346.10000002,4.26,3.52,4.36
2026-03-26,292.99,293.0,284.12,292.79,552549,285.576,709656.0,161780821.71,3.03,-0.07,0.37
2026-03-27,292.8,302.98,288.02,294.0,656539,287.316,687919.0,193022466.0,5.11,0.41,2.94
2026-03-30,286.11,298.0,285.19,293.8,570427,291.952,630253.0,167591452.6,4.48,2.69,4.67
2026-03-31,293.72,293.8,280.0,281.95,547741,291.328,574195.0,154435574.95,4.7,-4.01,2.29
2026-04-01,290.25,306.48,286.86,301.88,883350,292.884,642121.0,266665698.0,6.76,4.01,1.69
2026-04-02,300.91,300.91,283.5,289.21,571194,292.168,645850.0,165195016.73999998,5.79,-3.89,4.11
2026-04-03,292.99,297.0,287.1,288.8,442803,291.128,603103.0,127881506.4,3.38,-1.43,2.18
2026-04-07,290.0,299.5,284.15,286.76,477013,289.72,584420.0,136788247.88,5.29,-1.12,4.44
2026-04-08,297.0,304.75,293.66,304.25,520604,294.18,578993.0,158393767.0,3.73,2.44,0.8
2026-04-09,300.99,307.68,298.55,300.38,453217,293.88,492966.0,136137322.46,3.03,-0.2,4.97
2026-04-10,304.38,305.63,293.17,293.32,467867,294.702,472301.0,137234748.44,4.09,-3.63,0.89
2026-04-13,290.0,297.9,287.43,291.93,536456,295.328,491031.0,156607600.08,3.61,0.67,2.3
2026-04-14,293.0,304.0,291.5,300.1,833032,297.996,562235.0,249992903.20000002,4.27,2.42,3.95
2026-04-15,301.1,314.5,295.22,307.2,881695,298.586,634453.0,270856704.0,6.4,2.03,3.49
2026-04-16,308.98,309.2,300.9,306.88,537004,299.886,651211.0,164795787.52,2.69,-0.68,0.32
2026-04-17,305.38,310.5,300.28,304.04,658150,302.03,689267.0,200103926.0,3.35,-0.44,1.14
2026-04-20,302.99,305.99,293.77,296.5,882616,302.944,758499.0,261695644.0,4.03,-2.14,1.89
2026-04-21,296.98,296.98,276.8,291.61,950196,301.246,781932.0,277086655.56,6.8,-1.81,2.42
2026-04-22,291.82,297.8,287.37,296.27,626388,299.06,730871.0,185579972.76,3.57,1.52,0.96
2026-04-23,296.28,305.0,285.0,289.9,658350,295.664,755140.0,190855664.99999997,6.75,-2.15,2.77
2026-04-24,288.1,298.4,284.9,292.55,620662,293.366,747642.0,181574668.1,4.69,1.54,0.48
2026-04-27,293.7,305.66,288.04,301.49,954072,294.364,761934.0,287643167.28000003,6.0,2.65,3.56
2026-04-28,294.0,330.0,287.0,309.06,1588149,297.854,889524.0,490833329.94,14.63,5.12,1.45
2026-04-29,303.0,314.9,296.2,314.1,1131479,301.42,990542.0,355397553.90000004,6.17,3.66,4.01
2026-04-30,308.18,333.0,308.18,325.05,1136031,308.45,1086079.0,369266876.55,8.05,5.47,1.14
2026-05-06,331.22,341.64,319.02,325.04,1494415,314.948,1260829.0,485744651.6,6.83,-1.87,1.08
2026-05-07,321.86,334.45,320.0,329.78,1000570,320.606,1270129.0,329967974.59999996,4.49,2.46,1.57
2026-05-08,325.08,347.55,319.12,343.6,1390430,327.514,1230585.0,477751748.00000006,8.75,5.7,4.04
2026-05-11,346.99,386.2,338.17,375.0,1797671,339.694,1363823.0,674126625.0,13.84,8.07,4.36
