date,open,high,low,close,volume,ma_price5,ma_volume5,amount,amplitude,price_change_pct,turnover_rate
2023-01-13,2.68,2.68,2.66,2.67,10606120,2.678,10011378,28318340.4,0.75,-0.37,4.02
2023-01-16,2.67,2.7,2.66,2.7,18925738,2.678,11126198,51099492.6,1.5,1.12,1.09
2023-01-17,2.69,2.7,2.68,2.69,11088310,2.68,12140750,29827553.9,0.74,0.0,1.04
2023-01-18,2.69,2.69,2.67,2.67,13271598,2.68,12794254,35435166.66,0.74,-0.74,4.63
2023-01-19,2.67,2.69,2.65,2.68,18448123,2.682,14467978,49440969.64,1.5,0.37,4.02
2023-01-20,2.69,2.7,2.68,2.69,17243547,2.686,15795463,46385141.43,0.74,0.0,1.76
2023-01-30,2.69,2.71,2.68,2.69,22442708,2.684,16498857,60370884.519999996,1.12,0.0,1.95
2023-01-31,2.69,2.69,2.68,2.68,12345057,2.682,16750207,33084752.76,0.37,-0.37,3.82
2023-02-01,2.69,2.7,2.68,2.7,18415346,2.688,17778956,49721434.2,0.74,0.37,0.62
2023-02-02,2.7,2.7,2.68,2.68,17001656,2.688,17489663,45564438.080000006,0.74,-0.74,4.37
2023-02-03,2.68,2.69,2.67,2.67,15467684,2.684,17134490,41298716.28,0.75,-0.37,0.03
2023-02-06,2.68,2.68,2.67,2.67,13074112,2.68,15260771,34907879.04,0.37,-0.37,1.22
2023-02-07,2.67,2.68,2.67,2.67,13385114,2.678,15468782,35738254.38,0.37,0.0,2.49
2023-02-08,2.68,2.68,2.65,2.66,15841086,2.67,14953930,42137288.760000005,1.12,-0.75,1.46
2023-02-09,2.66,2.68,2.66,2.67,21819663,2.668,15917532,58258500.21,0.75,0.38,0.05
2023-02-10,2.67,2.69,2.66,2.67,27070355,2.668,18238066,72277847.85,1.12,0.0,2.94
2023-02-13,2.67,2.68,2.66,2.67,19877473,2.668,19598738,53072852.91,0.75,0.0,0.11
2023-02-14,2.67,2.68,2.65,2.65,17462905,2.664,20414296,46276698.25,1.12,-0.75,1.53
2023-02-15,2.66,2.71,2.65,2.68,47412736,2.668,26728626,127066132.48,2.26,0.75,0.89
2023-02-16,2.68,2.68,2.64,2.65,43616987,2.664,31088091,115585015.55,1.49,-1.12,0.24
2023-02-17,2.65,2.67,2.65,2.65,20255245,2.66,29725069,53676399.25,0.75,0.0,1.43
2023-02-20,2.65,2.66,2.63,2.65,20904242,2.656,29930423,55396241.3,1.13,0.0,2.86
2023-02-21,2.64,2.66,2.64,2.64,12882160,2.654,29014274,34008902.4,0.76,0.0,2.47
2023-02-22,2.64,2.65,2.63,2.65,11519362,2.648,21835599,30526309.3,0.76,0.38,0.09
2023-02-23,2.65,2.65,2.63,2.65,12654494,2.648,15643101,33534409.099999998,0.75,0.0,1.02
2023-02-24,2.64,2.65,2.63,2.64,9251071,2.646,13442266,24422827.44,0.76,0.0,0.2
2023-02-27,2.64,2.65,2.63,2.64,10769085,2.644,11415234,28430384.400000002,0.76,0.0,1.13
2023-02-28,2.64,2.65,2.63,2.64,8930508,2.644,10624904,23576541.12,0.76,0.0,3.93
2023-03-01,2.64,2.69,2.64,2.66,39130636,2.646,16147159,104087491.76,1.89,0.76,0.89
2023-03-02,2.67,2.67,2.65,2.65,16855574,2.646,16987375,44667271.1,0.75,-0.75,4.28
2023-03-03,2.65,2.66,2.64,2.65,19804220,2.648,19098005,52481183.0,0.75,0.0,2.48
2023-03-06,2.66,2.67,2.65,2.66,17294802,2.652,20403148,46004173.32,0.75,0.0,3.06
2023-03-07,2.67,2.7,2.66,2.66,36404761,2.656,25897999,96836664.26,1.5,-0.37,0.43
2023-03-08,2.66,2.68,2.66,2.67,14918100,2.658,21055491,39831327.0,0.75,0.38,4.89
2023-03-09,2.68,2.68,2.65,2.66,26748229,2.66,23034022,71150289.14,1.12,-0.75,1.2
2023-03-10,2.66,2.69,2.65,2.69,63648024,2.668,31802783,171213184.56,1.5,1.13,1.55
2023-03-13,2.68,2.69,2.64,2.66,31282499,2.668,34600323,83211447.34,1.87,-0.75,4.86
2023-03-14,2.66,2.67,2.63,2.65,24852160,2.666,32289802,65858224.0,1.5,-0.38,1.48
2023-03-15,2.65,2.67,2.65,2.65,19256524,2.662,33157487,51029788.6,0.75,0.0,0.0
2023-03-16,2.65,2.65,2.63,2.63,19939714,2.656,31795784,52441447.82,0.75,-0.75,1.39
2023-03-17,2.64,2.65,2.63,2.64,24108519,2.646,23887883,63646490.160000004,0.76,0.0,2.22
2023-03-20,2.64,2.64,2.62,2.62,26108649,2.638,22853113,68404660.38000001,0.76,-0.76,0.01
2023-03-21,2.63,2.64,2.62,2.63,14915875,2.634,20865856,39228751.25,0.76,0.0,1.66
2023-03-22,2.63,2.65,2.63,2.64,24219379,2.632,21858427,63939160.56,0.76,0.38,3.76
2023-03-23,2.64,2.65,2.63,2.64,23952665,2.634,22661017,63235035.6,0.76,0.0,4.39
2023-03-24,2.64,2.64,2.63,2.64,17252090,2.634,21289732,45545517.6,0.38,0.0,4.93
2023-03-27,2.64,2.64,2.62,2.62,20803911,2.634,20228784,54506246.82,0.76,-0.76,0.25
2023-03-28,2.63,2.63,2.61,2.62,16703601,2.632,20586329,43763434.620000005,0.76,-0.38,2.81
2023-03-29,2.62,2.63,2.58,2.59,26460861,2.622,21034626,68533629.99,1.91,-1.15,0.47
2023-03-30,2.59,2.6,2.57,2.58,18700482,2.61,19984189,48247243.56,1.16,-0.39,3.28
2023-03-31,2.58,2.59,2.57,2.57,15983146,2.596,19730400,41076685.22,0.78,-0.39,4.74
2023-04-03,2.57,2.59,2.57,2.58,23446198,2.588,20258858,60491190.84,0.78,0.39,3.45
2023-04-04,2.59,2.6,2.58,2.58,28164047,2.58,22550947,72663241.26,0.77,-0.39,3.89
2023-04-06,2.58,2.62,2.57,2.61,38870323,2.584,25032839,101451543.03,1.94,1.16,4.55
2023-04-07,2.6,2.61,2.59,2.6,22630124,2.588,25818768,58838322.4,0.77,0.0,3.18
2023-04-10,2.61,2.62,2.59,2.59,23349981,2.592,27292135,60476450.79,1.15,-0.77,0.2
2023-04-11,2.59,2.6,2.58,2.58,20900046,2.592,26782904,53922118.68,0.77,-0.39,3.39
2023-04-12,2.59,2.6,2.58,2.59,17849749,2.594,24720045,46230849.91,0.77,0.0,1.53
2023-04-13,2.6,2.6,2.58,2.58,17602930,2.588,20466566,45415559.4,0.77,-0.77,0.94
2023-04-14,2.58,2.59,2.57,2.58,19983875,2.584,19937316,51558397.5,0.78,0.0,2.62
2023-04-17,2.58,2.59,2.57,2.58,15602959,2.582,18387912,40255634.22,0.78,0.0,0.57
2023-04-18,2.58,2.6,2.58,2.58,15083188,2.582,17224540,38914625.04,0.78,0.0,3.73
2023-04-19,2.59,2.59,2.57,2.57,18094540,2.578,17273498,46502967.8,0.77,-0.77,3.81
2023-04-20,2.57,2.58,2.55,2.55,27000425,2.572,19152997,68851083.75,1.17,-0.78,2.55
2023-04-21,2.55,2.56,2.51,2.51,29548827,2.558,21065988,74167555.77,1.96,-1.57,2.48
2023-04-24,2.51,2.55,2.51,2.52,19931161,2.546,21931628,50226525.72,1.59,0.4,3.72
2023-04-25,2.53,2.53,2.51,2.53,23404363,2.536,23595863,59213038.38999999,0.79,0.0,3.24
