date,open,high,low,close,volume,ma_price5,ma_volume5,amount,amplitude,price_change_pct,turnover_rate
2023-01-13,8.2,8.2,8.04,8.08,1433701,8.194,2290760,11584304.08,1.95,-1.46,0.59
2023-01-16,8.07,8.26,8.03,8.19,1245130,8.166,2025588,10197614.7,2.85,1.49,2.04
2023-01-17,8.19,8.35,8.19,8.22,1349838,8.168,1952695,11095668.360000001,1.95,0.37,4.74
2023-01-18,8.25,8.39,8.19,8.33,1610438,8.194,1684687,13414948.540000001,2.42,0.97,0.43
2023-01-19,8.33,8.43,8.21,8.37,1693591,8.238,1466540,14175356.669999998,2.64,0.48,3.57
2023-01-20,8.36,8.44,8.3,8.32,1484743,8.286,1476748,12353061.76,1.67,-0.48,1.91
2023-01-30,8.45,8.65,8.42,8.56,3058522,8.36,1839426,26180948.32,2.72,1.3,2.13
2023-01-31,8.51,8.63,8.49,8.57,1570841,8.43,1883627,13462107.370000001,1.65,0.71,2.59
2023-02-01,8.62,8.83,8.58,8.82,2658418,8.528,2093223,23447246.76,2.9,2.32,3.57
2023-02-02,8.87,8.87,8.62,8.7,2692346,8.594,2292974,23423410.2,2.82,-1.92,3.19
2023-02-03,8.7,8.77,8.57,8.68,2600567,8.666,2516139,22572921.56,2.3,-0.23,1.75
2023-02-06,8.69,8.95,8.64,8.72,4142969,8.698,2733028,36126689.68,3.57,0.35,3.29
2023-02-07,8.77,9.07,8.61,9.04,5530905,8.792,3525041,49999381.199999996,5.25,3.08,1.92
2023-02-08,9.04,9.12,8.92,9.0,3525932,8.828,3698544,31733388.0,2.21,-0.44,0.15
2023-02-09,9.08,9.08,8.89,9.07,2867771,8.902,3733629,26010682.970000003,2.09,-0.11,4.34
2023-02-10,9.07,9.1,8.91,8.98,2386282,8.962,3690772,21428812.36,2.09,-0.99,1.97
2023-02-13,9.01,9.09,8.94,9.0,2237675,9.018,3309713,20139075.0,1.66,-0.11,2.62
2023-02-14,9.03,9.08,8.9,8.96,1834422,9.002,2570416,16436421.120000001,1.99,-0.78,4.77
2023-02-15,8.98,9.57,8.91,9.5,9504493,9.102,3766129,90292683.5,7.35,5.79,4.11
2023-02-16,9.43,9.51,8.88,9.08,8077307,9.104,4808036,73341947.56,6.68,-3.71,3.99
2023-02-17,9.11,9.11,8.77,8.78,3760009,9.064,5082781,33012879.019999996,3.73,-3.62,0.92
2023-02-20,8.8,8.81,8.64,8.77,2753949,9.018,5186036,24152132.73,1.93,-0.34,4.13
2023-02-21,8.79,9.11,8.71,8.84,3565162,8.994,5532184,31516032.08,4.55,0.57,3.3
2023-02-22,8.78,9.0,8.76,8.87,2438456,8.868,4118977,21629104.72,2.73,1.03,1.04
2023-02-23,8.87,9.16,8.85,8.97,3288449,8.846,3161205,29497387.53,3.49,1.13,1.38
2023-02-24,9.06,9.08,8.72,8.79,3182460,8.848,3045695,27973823.4,3.97,-2.98,2.14
2023-02-27,8.72,8.81,8.58,8.62,1883718,8.818,2871649,16237649.159999998,2.64,-1.15,2.57
2023-02-28,8.67,8.87,8.6,8.72,1612747,8.794,2481166,14063153.840000002,3.11,0.58,0.15
2023-03-01,8.72,8.85,8.64,8.84,1474171,8.788,2288309,13031671.64,2.41,1.38,2.46
2023-03-02,8.84,8.93,8.7,8.75,2063088,8.744,2043237,18052020.0,2.6,-1.02,4.29
2023-03-03,8.79,8.85,8.7,8.74,1371639,8.734,1681073,11988124.86,1.71,-0.57,3.16
2023-03-06,8.79,8.85,8.72,8.74,1564291,8.758,1617187,13671903.34,1.48,-0.57,3.02
2023-03-07,8.83,8.83,8.5,8.51,1905646,8.716,1675767,16217047.459999999,3.74,-3.62,0.6
2023-03-08,8.54,8.66,8.5,8.62,1141304,8.672,1609194,9838040.479999999,1.87,0.94,4.21
2023-03-09,8.65,8.74,8.58,8.62,1093697,8.646,1415315,9427668.139999999,1.85,-0.35,4.69
2023-03-10,8.58,8.62,8.43,8.44,1606317,8.586,1462251,13557315.479999999,2.21,-1.63,1.62
2023-03-13,8.41,8.42,8.15,8.24,2841025,8.486,1717598,23410046.0,3.21,-2.02,4.98
2023-03-14,8.2,8.24,7.98,8.14,2083884,8.412,1753245,16962815.76,3.17,-0.73,0.01
2023-03-15,8.15,8.31,8.14,8.16,1537086,8.32,1832402,12542621.76,2.09,0.12,2.69
2023-03-16,8.21,8.21,7.99,8.03,1536143,8.202,1920891,12335228.29,2.68,-2.19,4.22
2023-03-17,8.06,8.11,7.99,8.03,1256788,8.12,1850985,10092007.639999999,1.49,-0.37,1.82
2023-03-20,8.01,8.06,7.82,7.99,2238244,8.07,1730429,17883569.56,3.0,-0.25,3.83
2023-03-21,8.08,8.24,7.98,8.21,1344187,8.084,1582490,11035775.270000001,3.22,1.61,3.38
2023-03-22,8.4,8.75,8.28,8.54,5873510,8.16,2449774,50159775.4,5.6,1.67,4.38
2023-03-23,8.48,8.91,8.48,8.82,6315806,8.318,3405707,55705408.92,5.07,4.01,3.26
2023-03-24,8.81,9.0,8.78,8.83,3350178,8.478,3824385,29582071.740000002,2.5,0.23,1.24
2023-03-27,8.83,9.04,8.74,8.9,3451751,8.66,4067086,30720583.900000002,3.4,0.79,0.8
2023-03-28,8.98,9.13,8.84,9.02,3596692,8.822,4517587,32442161.84,3.23,0.45,4.52
2023-03-29,9.06,9.28,8.88,8.96,3388526,8.906,4020591,30361192.960000005,4.42,-1.1,1.83
2023-03-30,9.01,9.01,8.8,8.82,3202718,8.906,3397973,28247972.76,2.33,-2.11,3.72
2023-03-31,8.81,9.05,8.8,9.0,3239594,8.94,3375856,29156346.0,2.84,2.16,1.95
2023-04-03,8.98,9.12,8.92,9.02,2551206,8.964,3195747,23011878.119999997,2.23,0.45,2.99
2023-04-04,9.07,9.07,8.74,8.82,2939809,8.924,3064371,25929115.380000003,3.64,-2.76,0.17
2023-04-06,8.83,8.95,8.78,8.87,1896989,8.906,2766063,16826292.43,1.93,0.45,4.07
2023-04-07,8.89,8.98,8.82,8.98,2225743,8.938,2570668,19987172.14,1.8,1.01,2.4
2023-04-10,8.91,9.36,8.91,8.98,4512113,8.934,2825172,40518774.74,5.05,0.79,4.5
2023-04-11,9.06,9.08,8.78,8.85,2834198,8.9,2881770,25082652.3,3.31,-2.32,4.89
2023-04-12,8.91,8.95,8.82,8.88,1658358,8.912,2625480,14726219.040000001,1.46,-0.34,3.93
2023-04-13,8.83,8.96,8.72,8.74,2049834,8.886,2656049,17915549.16,2.72,-1.02,0.17
2023-04-14,8.75,8.81,8.67,8.69,1715454,8.828,2553991,14907295.26,1.6,-0.69,1.25
2023-04-17,8.77,8.95,8.65,8.79,2690683,8.79,2189705,23651103.569999997,3.42,0.23,0.33
2023-04-18,8.86,8.88,8.6,8.69,2002228,8.758,2023311,17399361.32,3.16,-1.92,2.49
2023-04-19,8.74,8.74,8.5,8.54,1426818,8.69,1977003,12185025.719999999,2.75,-2.29,4.51
2023-04-20,8.55,8.59,8.29,8.37,1937175,8.616,1954472,16214154.749999998,3.51,-2.11,2.31
2023-04-21,8.45,8.45,8.1,8.14,2401466,8.506,2091674,19547933.240000002,4.14,-3.67,2.6
2023-04-24,8.21,8.21,7.95,8.03,2265905,8.354,2006718,18195217.15,3.17,-2.19,4.28
2023-04-25,8.07,8.16,7.78,7.83,2429087,8.182,2092090,19019751.21,4.71,-2.97,0.9
2023-04-26,7.82,8.18,7.82,8.1,2289696,8.094,2264666,18546537.599999998,4.6,3.58,0.57
2023-04-27,7.98,8.04,7.67,7.72,3542889,7.964,2585809,27351103.08,4.64,-3.26,0.08
2023-04-28,7.71,7.87,7.71,7.87,1702952,7.91,2446106,13402232.24,2.08,2.08,2.96
2023-05-04,7.84,8.0,7.75,7.84,2099374,7.872,2412800,16459092.16,3.19,0.0,4.62
2023-05-05,7.83,7.84,7.57,7.65,2242036,7.836,2375389,17151575.400000002,3.45,-2.3,2.64
2023-05-08,7.7,7.73,7.61,7.65,1346733,7.746,2186797,10302507.450000001,1.56,-0.65,1.72
2023-05-09,7.66,7.66,7.42,7.43,2225138,7.688,1923247,16532775.34,3.13,-3.0,4.72
2023-05-10,7.43,7.76,7.35,7.59,3162109,7.632,2215078,24000407.31,5.52,2.15,3.58
2023-05-11,7.59,7.63,7.48,7.56,1519128,7.576,2099029,11484607.68,1.98,-0.4,0.47
2023-05-12,7.48,7.58,7.37,7.37,1893305,7.52,2029283,13953657.85,2.81,-1.47,1.74
2023-05-15,7.35,7.5,7.34,7.48,1347232,7.486,2029382,10077295.360000001,2.18,1.77,2.32
2023-05-16,7.62,7.85,7.4,7.53,3201700,7.506,2224695,24108801.0,5.91,-1.18,4.48
2023-05-17,7.56,7.77,7.48,7.77,2872574,7.542,2166788,22319899.98,3.84,2.78,0.54
2023-05-18,7.77,7.87,7.66,7.72,1584368,7.574,2179836,12231320.959999999,2.7,-0.64,3.57
2023-05-19,7.77,7.9,7.68,7.79,2052002,7.658,2211575,15985095.58,2.83,0.26,2.84
2023-05-22,7.87,7.87,7.72,7.79,2079447,7.72,2358018,16198892.13,1.91,-1.02,0.4
2023-05-23,7.8,7.87,7.73,7.77,1172279,7.768,1952134,9108607.83,1.79,-0.38,1.55
2023-05-24,7.78,7.83,7.68,7.76,1315407,7.766,1640701,10207558.32,1.93,-0.26,3.49
2023-05-25,7.7,7.86,7.7,7.81,1352513,7.784,1594330,10563126.53,2.08,1.43,0.51
2023-05-26,7.89,8.0,7.7,7.93,2216661,7.812,1627261,17578121.73,3.8,0.51,4.92
2023-05-29,7.95,8.0,7.8,7.81,1493602,7.816,1510092,11665031.62,2.52,-1.76,1.83
2023-05-30,7.82,8.06,7.82,8.04,2743856,7.87,1824408,22060602.24,3.07,2.81,1.03
2023-05-31,8.06,8.35,7.95,8.11,3911703,7.94,2343667,31723911.33,4.96,0.62,3.45
2023-06-01,8.15,8.18,7.99,8.01,1989462,7.98,2471057,15935590.62,2.33,-1.72,4.04
2023-06-02,8.05,8.11,7.97,8.0,1516085,7.994,2330942,12128680.0,1.74,-0.62,4.2
2023-06-05,8.1,8.13,7.95,8.03,1131808,8.038,2258583,9088418.239999998,2.22,-0.86,4.97
2023-06-06,8.04,8.04,7.75,7.76,1903287,7.982,2090469,14769507.12,3.61,-3.48,0.22
2023-06-07,7.84,7.84,7.71,7.76,1143635,7.912,1536855,8874607.6,1.66,-1.02,4.77
2023-06-08,7.8,7.8,7.58,7.58,1662177,7.826,1471398,12599301.66,2.82,-2.82,2.49
2023-06-09,7.47,7.8,7.47,7.66,2268155,7.758,1621812,17374067.3,4.42,2.54,2.19
2023-06-12,7.7,8.51,7.62,8.49,7782788,7.85,2952008,66075870.120000005,11.56,10.26,4.88
2023-06-13,8.42,9.01,8.42,8.83,9811413,8.064,4533634,86634776.79,7.01,4.87,4.48
2023-06-14,8.85,8.85,8.59,8.69,5931454,8.25,5491197,51544335.26,2.94,-1.81,4.79
2023-06-15,8.75,8.76,8.51,8.55,3929691,8.444,5944700,33598858.050000004,2.86,-2.29,1.3
2023-06-16,8.6,8.64,8.4,8.43,2439468,8.598,5978963,20564715.24,2.79,-1.98,2.59
2023-06-19,8.4,8.64,8.38,8.41,2164013,8.582,4855208,18199349.330000002,3.1,0.12,0.22
2023-06-20,8.48,8.62,8.33,8.55,3151670,8.526,3523259,26946778.500000004,3.42,0.83,4.56
2023-06-21,8.53,8.61,8.42,8.43,1969661,8.474,2730901,16604242.229999999,2.23,-1.17,4.34
2023-06-26,8.43,8.83,8.34,8.38,3895780,8.44,2724118,32646636.400000002,5.81,-0.59,0.97
2023-06-27,8.35,8.46,8.26,8.36,1972918,8.426,2630808,16493594.479999999,2.4,0.12,3.27
2023-06-28,8.29,8.42,8.17,8.35,2515499,8.414,2701106,21004416.65,3.02,0.72,1.31
2023-06-29,8.36,8.58,8.3,8.52,2102681,8.408,2491308,17914842.119999997,3.35,1.91,1.74
2023-06-30,8.55,9.16,8.52,9.09,9364543,8.54,3970284,85123695.87,7.49,6.32,2.81
2023-07-03,9.11,9.23,8.8,8.84,6176667,8.632,4426462,54601736.28,4.72,-2.96,3.9
2023-07-04,8.81,10.61,8.81,10.58,35482052,9.076,11128288,375400110.16,20.43,20.09,4.58
2023-07-05,10.12,10.12,9.41,9.5,27734125,9.306,16172014,263474187.5,7.02,-6.13,0.69
2023-07-06,9.58,9.81,9.31,9.6,16084682,9.522,18968414,154412947.2,5.22,0.21,4.74
2023-07-07,9.39,9.98,9.39,9.52,14677774,9.608,20031060,139732408.48,6.28,1.38,2.26
2023-07-10,9.52,9.7,9.2,9.23,9550300,9.686,20705787,88149269.0,5.25,-3.05,0.29
2023-07-11,9.32,9.65,9.23,9.58,11079016,9.486,15825179,106136973.28,4.51,2.79,1.12
2023-07-12,9.65,9.95,9.45,9.54,13748363,9.494,13028027,131159383.01999998,5.18,-1.14,0.74
2023-07-13,9.43,9.58,9.21,9.27,10202838,9.428,11851658,94580308.25999999,3.92,-1.7,2.79
2023-07-14,9.26,9.41,9.15,9.18,7382813,9.36,10392666,67774223.34,2.81,-0.86,4.59
2023-07-17,9.23,9.23,8.9,9.05,5469273,9.324,9576461,49496920.650000006,3.58,-1.95,4.47
2023-07-18,9.07,9.22,8.92,9.12,4752376,9.232,8311133,43341669.12,3.31,0.55,1.23
2023-07-19,9.13,9.15,8.93,9.0,3858339,9.124,6333128,34725051.0,2.41,-1.42,1.11
2023-07-20,9.09,9.09,8.76,8.8,4044225,9.03,5101405,35589180.0,3.63,-3.19,1.76
2023-07-21,8.78,8.81,8.53,8.56,4368774,8.906,4498597,37396705.440000005,3.19,-2.51,3.56
2023-07-24,8.58,8.63,8.48,8.5,2749925,8.796,3954728,23374362.5,1.75,-0.93,2.84
2023-07-25,8.58,8.75,8.55,8.7,4188234,8.712,3841899,36437635.8,2.33,1.4,1.75
2023-07-26,8.76,8.76,8.44,8.47,2760849,8.606,3622401,23384391.03,3.65,-3.31,3.47
2023-07-27,8.97,8.97,8.46,8.7,6745193,8.586,4162595,58683179.099999994,5.69,-3.01,4.64
2023-07-28,8.41,8.75,8.2,8.72,7837272,8.618,4856295,68341011.84,6.54,3.69,0.26
2023-07-31,8.75,8.9,8.66,8.72,3766094,8.662,5059528,32840339.680000003,2.74,-0.34,4.52
2023-08-01,8.72,8.76,8.55,8.56,2984267,8.634,4818735,25545325.520000003,2.41,-1.83,1.63
2023-08-02,8.52,8.69,8.49,8.54,1971062,8.648,4660778,16832869.479999997,2.35,0.23,0.54
2023-08-03,8.49,8.59,8.44,8.44,2177487,8.596,3747236,18377990.279999997,1.77,-0.59,2.68
